y_true,y_proba
0,0.7028105
1,0.346542
0,0.025503317
0,0.021534337
1,0.3488337
1,0.15002666
1,0.7365699
1,0.7322065
1,0.32994422
1,0.9714754
1,0.9711496
1,0.9901126
1,0.29787228
0,0.40668216
1,0.64835125
0,0.69608164
0,0.12519462
0,0.09757409
1,0.98442507
1,0.43970323
0,0.108037405
0,0.66546744
0,0.6682368
0,0.677567
1,0.4044185
0,0.67650265
0,0.4218885
0,0.07127536
1,0.9936533
0,0.15364717
0,0.23904741
0,0.19961281
0,0.3761104
1,0.051219653
1,0.8876125
1,0.20689075
1,0.97284985
0,0.077147506
0,0.21058829
0,0.011064164
0,0.58403194
1,0.59209543
0,0.013640364
0,0.59209543
1,0.59740585
1,0.5838408
0,0.11715872
1,0.9818249
0,0.12742269
0,0.17503357
0,0.0072948677
1,0.9016487
1,0.75609493
1,0.96661776
1,0.8255897
0,0.72614485
0,0.057441752
0,0.48222795
1,0.98322105
1,0.677567
0,0.18956335
1,0.7322065
1,0.827182
0,0.030018328
0,0.07483629
1,0.14743972
0,0.12817004
0,0.8759775
0,0.14307237
0,0.5384843
1,0.99893826
1,0.7429657
1,0.81520754
0,0.1251658
0,0.72614485
0,0.06779548
1,0.9818249
1,0.8687739
1,0.108858675
1,0.99444085
0,0.5763894
1,0.6762133
1,0.7215703
1,0.727393
0,0.29715472
0,0.4625615
1,0.5929783
1,0.5838408
0,0.36650857
0,0.5795858
1,0.97263765
0,0.5650793
1,0.53966457
1,0.8066528
0,0.13113303
1,0.63253087
1,0.7312092
0,0.7215703
0,0.13878784
0,0.068333365
0,0.7167012
0,0.32076284
1,0.5837303
0,0.020382391
0,0.023981405
1,0.28098658
1,0.9764669
1,0.6504091
1,0.9941013
1,0.6716838
0,0.5316097
1,0.9737783
1,0.32344005
0,0.018539162
1,0.9380131
1,0.9830181
0,0.077282794
0,0.3170276
1,0.98246884
0,0.11602393
0,0.062272977
0,0.08004626
1,0.72076386
1,0.9843836
0,0.037170693
1,0.84297895
0,0.47226956
1,0.59315234
0,0.05013455
1,0.99185294
1,0.58807653
0,0.037125874
0,0.5944953
1,0.60946906
0,0.5702538
1,0.7322065
0,0.16889398
1,0.72614485
0,0.5804636
0,0.1172199
0,0.022445293
1,0.9711187
1,0.9705989
1,0.5229151
0,0.72205806
1,0.981458
1,0.9829674
0,0.11265469
0,0.58403194
0,0.09703565
1,0.72205806
1,0.5804636
1,0.4101943
0,0.17533512
0,0.030336767
0,0.026115641
1,0.5338969
0,0.43005037
1,0.4138455
0,0.063397266
1,0.9832478
1,0.5161331
0,0.19422674
1,0.72076386
0,0.15642048
0,0.727393
1,0.5804636
0,0.43786165
0,0.09044733
1,0.9818249
0,0.09954413
1,0.88435763
1,0.20285177
0,0.13150363
0,0.55565184
1,0.5996281
0,0.7312092
1,0.58807653
1,0.9932286
1,0.993275
1,0.97324663
1,0.24289106
1,0.99239606
0,0.16000597
1,0.85836744
0,0.5929783
1,0.9618495
1,0.1084976
1,0.98442507
0,0.15518458
0,0.09569015
0,0.12198299
0,0.056426648
0,0.017510206
0,0.15426894
1,0.59209543
1,0.5996281
1,0.42449296
0,0.5929783
0,0.22134511
0,0.07651911
0,0.4138455
1,0.5996281
0,0.15498693
0,0.05121057
0,0.078466155
1,0.6762133
0,0.053459417
0,0.07751002
0,0.66159075
0,0.27650368
1,0.9843836
1,0.6847506
0,0.66828126
0,0.035152923
1,0.5804636
0,0.13280301
0,0.03854134
0,0.7167012
0,0.026390275
0,0.3536527
1,0.9705989
0,0.14405523
1,0.97973806
0,0.0067515816
0,0.22325172
0,0.72614485
1,0.86150974
1,0.9860037
1,0.99249977
0,0.02377765
0,0.091033556
0,0.07650397
0,0.7312092
1,0.9919508
0,0.25289187
0,0.39975443
1,0.3550818
1,0.9524732
0,0.05698208
1,0.9829674
0,0.07828044
0,0.12899591
0,0.14143999
1,0.59740585
1,0.9752621
0,0.24784957
1,0.89075905
0,0.120241165
1,0.97284985
1,0.9188188
0,0.14088547
0,0.102401756
1,0.89708585
1,0.63368887
1,0.58403194
1,0.3288324
1,0.61209726
1,0.61209726
0,0.43697295
1,0.7904089
0,0.09579409
0,0.2746297
1,0.99444085
1,0.7801761
1,0.9928994
1,0.99264526
1,0.9453528
1,0.8816655
1,0.99333096
1,0.35758653
1,0.93101716
0,0.86150974
0,0.03918251
1,0.7125636
0,0.003790155
0,0.018347645
0,0.39720717
1,0.8596861
0,0.28256643
0,0.006097883
1,0.16050512
1,0.5804636
1,0.09671032
1,0.43005037
0,0.03659298
1,0.6657734
1,0.99626875
1,0.99264556
0,0.57310104
0,0.5600043
0,0.21780439
0,0.7167012
0,0.58403194
0,0.7312092
1,0.27313578
1,0.9540866
1,0.99581355
0,0.74139404
0,0.107411474
1,0.9822025
0,0.008490025
0,0.05258262
1,0.983953
1,0.017673068
1,0.92983913
1,0.72614485
1,0.9932286
0,0.58403194
0,0.15277818
0,0.6847506
1,0.58807653
0,0.38806382
1,0.9863934
1,0.5105302
1,0.59740585
0,0.5266619
1,0.8082779
1,0.9711496
0,0.2228917
1,0.72455764
1,0.72205806
0,0.2395872
0,0.14973976
1,0.20576794
0,0.051718026
0,0.14398575
1,0.9790328
1,0.33934808
0,0.0882198
1,0.9790328
0,0.021298341
0,0.5804636
0,0.21122742
1,0.57619935
0,0.06626814
0,0.00741512
1,0.993216
0,0.015497151
1,0.99181014
1,0.99181014
0,0.20457065
1,0.9928994
1,0.5308463
1,0.8203365
1,0.97324663
1,0.9684221
0,0.098111965
0,0.00595211
0,0.723219
1,0.5837303
1,0.6516263
0,0.1677643
0,0.5929783
0,0.7312092
0,0.109819494
1,0.87250406
0,0.06386878
0,0.025018433
0,0.014819766
1,0.72076386
1,0.98700875
0,0.014470935
0,0.21925436
0,0.13540144
1,0.9732773
1,0.33350965
0,0.13206074
0,0.01696263
0,0.10811887
0,0.5996281
0,0.01934013
0,0.8455548
0,0.049105763
0,0.14073943
1,0.9264565
0,0.15114078
0,0.727393
1,0.97324663
0,0.007065009
1,0.97117215
1,0.96961045
0,0.10379883
1,0.97973806
1,0.9790771
1,0.3018237
1,0.38046026
1,0.9898975
1,0.948085
1,0.6744239
1,0.981015
0,0.062022105
1,0.9726615
0,0.0016198456
1,0.9870853
1,0.723219
1,0.5582153
0,0.12354717
0,0.03816011
0,0.5938624
1,0.99279714
0,0.39464262
0,0.06626049
0,0.6607833
0,0.11638696
0,0.19297612
0,0.042550772
0,0.04852273
1,0.9711187
1,0.86100656
0,0.067340426
1,0.59740585
1,0.727393
1,0.6682368
1,0.9932286
1,0.8082779
1,0.99181014
1,0.9216444
1,0.993275
1,0.99264526
0,0.2191481
1,0.39931604
0,0.58807653
0,0.4445591
1,0.9689273
0,0.19438863
1,0.72205806
1,0.9132831
1,0.12835066
1,0.57557
0,0.78447896
0,0.13232805
0,0.24934907
0,0.03108438
1,0.68799496
0,0.44428596
0,0.86150974
1,0.9860037
1,0.9867034
0,0.0032367867
1,0.9968782
0,0.24940698
1,0.72455764
0,0.025337242
0,0.18874842
1,0.98442507
1,0.97973806
0,0.06864413
0,0.16991569
1,0.7312092
0,0.08822168
0,0.15190502
0,0.03659605
0,0.026534548
0,0.58403194
1,0.7215703
1,0.79195875
1,0.99264526
1,0.98246884
0,0.43880856
1,0.5276902
0,0.3977027
0,0.29922366
1,0.91259927
0,0.13531336
0,0.031107485
1,0.9928994
1,0.99264556
1,0.99398047
0,0.72964597
1,0.993275
1,0.9928994
1,0.9867034
1,0.5582153
1,0.988983
1,0.9931183
1,0.9722707
1,0.59740585
1,0.99181014
0,0.12547512
0,0.12024895
1,0.98462087
1,0.727393
0,0.29642653
1,0.28777066
0,0.4841555
1,0.37039113
1,0.8203365
0,0.19045861
1,0.98700875
0,0.0055577853
0,0.59209543
0,0.5996281
1,0.5838408
0,0.083212756
0,0.0036342896
0,0.12930886
0,0.089759655
1,0.46799764
1,0.97763985
1,0.97944444
1,0.977772
1,0.977612
0,0.023153171
1,0.98246884
0,0.06995351
0,0.1302782
0,0.111979015
0,0.20464425
0,0.42869326
1,0.5983231
1,0.13981837
1,0.9843836
1,0.1408808
0,0.32552028
1,0.9923466
1,0.9832478
1,0.9571662
1,0.978141
0,0.0675018
1,0.7934895
0,0.8044098
0,0.6079485
1,0.56841356
1,0.12459395
0,0.2826306
0,0.33334538
1,0.9711496
1,0.97146696
0,0.009798954
0,0.25563005
1,0.6762133
1,0.723219
0,0.13369687
1,0.9722707
1,0.51029104
1,0.9508722
1,0.97763985
0,0.9832478
1,0.9771955
1,0.98151904
1,0.977612
0,0.0329527
1,0.977772
0,0.026031664
0,0.28902563
1,0.6265068
0,0.7663587
0,0.16548409
1,0.6279123
0,0.403621
1,0.5996281
0,0.24045788
1,0.9822025
1,0.9870853
1,0.9829674
1,0.9870853
1,0.98279685
1,0.97973806
0,0.055982325
1,0.9639154
0,0.03146946
0,0.5929783
0,0.21088208
0,0.042091552
0,0.723219
0,0.030214822
0,0.56510764
0,0.06063335
1,0.47621217
1,0.5838408
0,0.59740585
0,0.7322065
1,0.8687739
1,0.8687739
0,0.36213806
1,0.98442507
1,0.9930301
1,0.9822025
0,0.3344303
1,0.9790771
0,0.08058313
0,0.015691513
0,0.69792193
0,0.16839083
1,0.4364717
0,0.29598036
0,0.17425658
1,0.7322065
1,0.97117215
1,0.56841356
0,0.72076386
1,0.5600043
1,0.7312092
1,0.6144052
0,0.16592707
1,0.99444085
1,0.99347
1,0.727393
1,0.02418284
0,0.05834729
1,0.98700875
1,0.98246884
0,0.12951773
0,0.10489204
1,0.9224178
0,0.054596752
0,0.03891473
0,0.06668798
0,0.45866212
1,0.9726615
1,0.54734993
0,0.024624133
1,0.9138541
1,0.88666743
