y_true,y_proba
0,0.5364461
1,0.37602273
0,0.023134066
0,0.02150529
1,0.3643738
1,0.15387149
1,0.74233747
1,0.7628689
1,0.37050018
1,0.9755629
1,0.9777837
1,0.98342675
1,0.38802195
0,0.43090272
1,0.6234947
0,0.6855567
0,0.13710155
0,0.09919468
1,0.9838826
1,0.4180872
0,0.101997696
0,0.51306915
0,0.54901093
0,0.5056476
1,0.45072582
0,0.5143805
0,0.53595203
0,0.071014024
1,0.99202585
0,0.14786059
0,0.33225384
0,0.22160085
0,0.3721288
1,0.046769485
1,0.9343979
1,0.20091562
1,0.9691171
0,0.07849047
0,0.19640708
0,0.010914226
0,0.5916386
1,0.5817747
0,0.013109476
0,0.6316104
1,0.6349209
1,0.61393577
0,0.095573686
1,0.9846085
0,0.14114638
0,0.19261162
0,0.008587113
1,0.88924295
1,0.8520817
1,0.97072315
1,0.8474013
0,0.72266483
0,0.06776405
0,0.48879695
1,0.9821963
1,0.6827099
0,0.20131616
1,0.7425117
1,0.85578233
0,0.0341018
0,0.078126244
1,0.15829359
0,0.14600585
0,0.90049934
0,0.13707764
0,0.55737346
1,0.99877995
1,0.7325147
1,0.82446903
0,0.11355787
0,0.72266483
0,0.08307494
1,0.98738784
1,0.92034024
1,0.116795816
1,0.9934807
0,0.57550097
1,0.705581
1,0.7208667
1,0.757174
0,0.28170905
0,0.41010627
1,0.6443975
1,0.61393577
0,0.3618605
0,0.57278365
1,0.9746489
0,0.5057063
1,0.611195
1,0.8002922
0,0.12434086
1,0.7923102
1,0.7543406
0,0.7540912
0,0.14546603
0,0.07450895
0,0.74343175
0,0.31132293
1,0.6308539
0,0.023924584
0,0.024965525
1,0.25821564
1,0.98368376
1,0.67136616
1,0.9924927
1,0.670914
0,0.5635476
1,0.97302896
1,0.34056616
0,0.022604281
1,0.93661356
1,0.9804204
0,0.07136861
0,0.28092456
1,0.9815033
0,0.13090459
0,0.060946804
0,0.07380103
1,0.7156441
1,0.98568153
0,0.030132502
1,0.8209243
0,0.48618698
1,0.6367922
0,0.046718765
1,0.99041003
1,0.6569062
0,0.03660475
0,0.4397912
1,0.5991505
0,0.42410457
1,0.72961783
0,0.19159134
1,0.72266483
0,0.5712603
0,0.11350391
0,0.023069255
1,0.97305393
1,0.9749601
1,0.5457759
0,0.7731007
1,0.98150396
1,0.9819562
0,0.1335056
0,0.5916386
0,0.093843974
1,0.72032565
1,0.5712603
1,0.41420797
0,0.16567731
0,0.025952166
0,0.022344196
1,0.5044247
0,0.4956709
1,0.47317472
0,0.064723946
1,0.9798638
1,0.51408976
0,0.2307092
1,0.7156441
0,0.1945314
0,0.72362214
1,0.6285496
0,0.54728913
0,0.09807908
1,0.98738784
0,0.12737177
1,0.93814343
1,0.20175417
0,0.13464837
0,0.599194
1,0.59861803
0,0.7344009
1,0.580827
1,0.9938175
1,0.9934957
1,0.9777048
1,0.2284621
1,0.9915201
0,0.16840607
1,0.88944775
0,0.5897606
1,0.95895123
1,0.09842739
1,0.98677987
0,0.14998908
0,0.09770757
0,0.1429187
0,0.064308204
0,0.015044344
0,0.1592121
1,0.5817747
1,0.43021107
1,0.39966437
0,0.4301269
0,0.22009961
0,0.040155616
0,0.42659733
1,0.43021107
0,0.15375294
0,0.07147334
0,0.1114243
1,0.42742315
0,0.090338886
0,0.057173874
0,0.44430256
0,0.32806206
1,0.98706967
1,0.7203595
0,0.65962094
0,0.037788585
1,0.5712603
0,0.1303031
0,0.04023131
0,0.7207392
0,0.030774655
0,0.3902978
1,0.9687459
0,0.1847285
1,0.97922707
0,0.0091761565
0,0.2693905
0,0.72266483
1,0.87663394
1,0.98670596
1,0.99466807
0,0.021792704
0,0.09093756
0,0.07667807
0,0.7344009
1,0.9909892
0,0.26625147
0,0.37222016
1,0.34658262
1,0.9501956
0,0.049114954
1,0.9819562
0,0.08079618
0,0.13333379
0,0.16305554
1,0.5946838
1,0.9736957
0,0.23252876
1,0.8826222
0,0.11158955
1,0.9691171
1,0.9313579
0,0.15954661
0,0.1226432
1,0.9097689
1,0.6369946
1,0.635185
1,0.26758927
1,0.61320585
1,0.61320585
0,0.48943663
1,0.8145183
0,0.11489362
0,0.28266457
1,0.9934807
1,0.7564499
1,0.9954733
1,0.99530333
1,0.9802413
1,0.88356185
1,0.9930315
1,0.41085064
1,0.92489505
0,0.8615346
0,0.040264226
1,0.7130375
0,0.0034392497
0,0.01655172
0,0.3568715
1,0.8540059
0,0.25179383
0,0.007289776
1,0.37034217
1,0.5937755
1,0.14898902
1,0.53774315
0,0.037411053
1,0.679323
1,0.9958081
1,0.9933126
0,0.51499325
0,0.5127998
0,0.20311151
0,0.7207392
0,0.5916386
0,0.7344009
1,0.2588239
1,0.9779108
1,0.99535275
0,0.7556161
0,0.10959191
1,0.9821226
0,0.009461741
0,0.04960751
1,0.9879655
1,0.023673162
1,0.9561314
1,0.72266483
1,0.99254507
0,0.5916386
0,0.21725541
0,0.70392126
1,0.580827
0,0.38172257
1,0.9893346
1,0.48429808
1,0.5946838
0,0.5241043
1,0.8116083
1,0.96805567
0,0.19135137
1,0.75281936
1,0.7731007
0,0.22602673
0,0.15239227
1,0.22512174
0,0.04322708
0,0.13031064
1,0.9815213
1,0.3168676
0,0.078044645
1,0.97852707
0,0.022664463
0,0.5712603
0,0.2484216
1,0.56877095
0,0.042368215
0,0.007237427
1,0.9804456
0,0.03641163
1,0.9788653
1,0.9788653
0,0.21917294
1,0.98162514
1,0.5505109
1,0.8247922
1,0.9777048
1,0.97168523
0,0.09839163
0,0.0061517395
0,0.7791646
1,0.51332885
1,0.6496773
0,0.19080107
0,0.5897606
0,0.7344009
0,0.115742825
1,0.88063854
0,0.06010222
0,0.024790362
0,0.0120268455
1,0.7156441
1,0.9866063
0,0.015432633
0,0.17795436
0,0.14122172
1,0.9693654
1,0.3366313
0,0.092330076
0,0.016348062
0,0.100575924
0,0.64165497
0,0.018954212
0,0.8393348
0,0.051186014
0,0.14754586
1,0.90951604
0,0.18994643
0,0.72362214
1,0.9798252
0,0.0058989204
1,0.9757101
1,0.97529584
0,0.11167035
1,0.9840627
1,0.9824872
1,0.3183768
1,0.32916573
1,0.99071246
1,0.94234014
1,0.6289018
1,0.9788417
0,0.0621548
1,0.9750614
0,0.0014283144
1,0.98632306
1,0.71764296
1,0.4814271
0,0.15970565
0,0.027094461
0,0.5544731
1,0.9919641
0,0.42640975
0,0.07033852
0,0.6633994
0,0.112195484
0,0.1799435
0,0.04170801
0,0.05048108
1,0.9681012
1,0.85175663
0,0.058350045
1,0.64475644
1,0.72362214
1,0.6937904
1,0.99498767
1,0.8546286
1,0.99384624
1,0.9189966
1,0.99469787
1,0.99457484
0,0.21130496
1,0.4201715
0,0.636626
0,0.50915676
1,0.96915865
0,0.18787687
1,0.72032565
1,0.910944
1,0.10483881
1,0.6657602
0,0.77447295
0,0.09318668
0,0.21944584
0,0.033119693
1,0.63040644
0,0.44982228
0,0.8615346
1,0.98670596
1,0.9859844
0,0.0035340916
1,0.99721
0,0.2410721
1,0.7251282
0,0.027567156
0,0.32268354
1,0.98677987
1,0.9840627
0,0.0597441
0,0.19026501
1,0.7344009
0,0.09178892
0,0.1584551
0,0.044740185
0,0.03519394
0,0.5916386
1,0.7208667
1,0.82381773
1,0.9933284
1,0.9815128
0,0.30342317
1,0.5739355
0,0.42315432
0,0.31740475
1,0.9478006
0,0.17036831
0,0.034733355
1,0.989929
1,0.9893897
1,0.9917684
0,0.7940782
1,0.9902126
1,0.989929
1,0.98420167
1,0.37821546
1,0.9888919
1,0.9932573
1,0.973507
1,0.5946838
1,0.99124527
0,0.106060244
0,0.12443126
1,0.984498
1,0.72362214
0,0.25963894
1,0.25631943
0,0.45870218
1,0.35846618
1,0.8247922
0,0.13492496
1,0.9878414
0,0.0057565826
0,0.5817747
0,0.6549527
1,0.64404815
0,0.09523814
0,0.0035208918
0,0.11244404
0,0.09017184
1,0.46753
1,0.9754116
1,0.97715014
