y_true,y_proba
0,0.50700045
1,0.31564075
0,0.019410074
0,0.028046483
1,0.19531973
1,0.18128496
1,0.7976645
1,0.63817406
1,0.31651762
1,0.9687568
1,0.97149837
1,0.9837782
1,0.2937101
0,0.19833727
1,0.6570384
0,0.6542613
0,0.07193013
0,0.08774487
1,0.98274744
1,0.30812633
0,0.10361962
0,0.46177492
0,0.49676234
0,0.44652042
1,0.25319806
0,0.4577322
0,0.42358074
0,0.08396839
1,0.9880376
0,0.21500711
0,0.3238516
0,0.14220676
0,0.33356237
1,0.06573325
1,0.92893994
1,0.3246563
1,0.93939686
0,0.19207641
0,0.118172325
0,0.02718342
0,0.65737003
1,0.63164586
0,0.016560806
0,0.7403292
1,0.6727271
1,0.67244476
0,0.061123293
1,0.98966444
0,0.108924724
0,0.17375799
0,0.011785952
1,0.9039308
1,0.7874966
1,0.96903265
1,0.8633137
0,0.6588355
0,0.13369188
0,0.32988542
1,0.9885001
1,0.7770556
0,0.105638884
1,0.62349
1,0.7946465
0,0.0452723
0,0.07517227
1,0.058334608
0,0.13493775
0,0.918114
0,0.09091924
0,0.62556493
1,0.99604017
1,0.54546666
1,0.733881
0,0.16361476
0,0.65986764
0,0.11650835
1,0.9907441
1,0.91070014
1,0.0642191
1,0.99088925
0,0.46041036
1,0.7122255
1,0.57956225
1,0.6703097
0,0.4057401
0,0.49562287
1,0.7497713
1,0.6774335
0,0.27772072
0,0.6999895
1,0.95974845
0,0.6614078
1,0.7444853
1,0.7880574
0,0.08697177
1,0.6452006
1,0.6399993
0,0.7053169
0,0.088663176
0,0.04203634
0,0.6502406
0,0.2916091
1,0.39611915
0,0.033082288
0,0.041744255
1,0.26070395
1,0.9821372
1,0.71487856
1,0.992973
1,0.69715965
0,0.31933886
1,0.97191495
1,0.2907036
0,0.055271834
1,0.90977204
1,0.9795971
0,0.02452786
0,0.3256937
1,0.98056805
0,0.12922518
0,0.07241233
0,0.07254714
1,0.47525772
1,0.9870694
0,0.024894614
1,0.76720655
0,0.39962348
1,0.68899953
0,0.035173852
1,0.98689955
1,0.6482202
0,0.03920272
0,0.43512255
1,0.47910604
0,0.23267369
1,0.5391756
0,0.054916054
1,0.5440396
0,0.5763231
0,0.052762955
0,0.01932115
1,0.982094
1,0.9803885
1,0.5907937
0,0.66188496
1,0.9826746
1,0.98260844
0,0.058472246
0,0.62171537
0,0.0848272
1,0.534032
1,0.5624062
1,0.37409803
0,0.12474017
0,0.038876954
0,0.026388079
1,0.43712074
0,0.4979136
1,0.40242863
0,0.017198633
1,0.96311504
1,0.29324436
0,0.07222691
1,0.52427405
0,0.22304761
0,0.5958153
1,0.63861215
0,0.5591188
0,0.1475098
1,0.9891571
0,0.17571302
1,0.9254074
1,0.1601057
0,0.093456596
0,0.49564487
1,0.52654237
0,0.5922869
1,0.53280795
1,0.995111
1,0.9940065
1,0.98014194
1,0.1756308
1,0.98799306
0,0.051606197
1,0.7980448
0,0.63150966
1,0.9669878
1,0.062054496
1,0.9877704
0,0.17525114
0,0.09632534
0,0.18578391
0,0.07550667
0,0.023603639
0,0.08604069
1,0.512159
1,0.40279406
1,0.31625304
0,0.58941567
0,0.2521557
0,0.037486196
0,0.4051659
1,0.40279406
0,0.07912965
0,0.04542088
0,0.07194076
1,0.34328112
0,0.06513061
0,0.07784538
0,0.4856244
0,0.2206748
1,0.98826516
1,0.7611284
0,0.48442882
0,0.0794821
1,0.5378934
0,0.108479634
0,0.06351588
0,0.5894564
0,0.07167819
0,0.49529037
