y_true,y_proba
0,0.7033454
1,0.33314145
0,0.027636966
0,0.023830153
1,0.32403994
1,0.15266652
1,0.76561826
1,0.7315369
1,0.34227934
1,0.9711908
1,0.97013813
1,0.99090344
1,0.29497677
0,0.40637216
1,0.64309835
0,0.64078265
0,0.13791601
0,0.094896056
1,0.9843352
1,0.44074482
0,0.12764613
0,0.6676202
0,0.664929
0,0.68238467
1,0.40942004
0,0.68357635
0,0.42618576
0,0.068440735
1,0.99338853
0,0.14955477
0,0.238309
0,0.1855762
0,0.36799365
1,0.04768314
1,0.89165866
1,0.17699096
1,0.9735909
0,0.06365186
0,0.20299646
0,0.010651125
0,0.5830709
1,0.5924225
0,0.007720525
0,0.5924225
1,0.598724
1,0.5855553
0,0.1422648
1,0.9808435
0,0.13157812
0,0.20126612
0,0.0074083353
1,0.9102033
1,0.7662787
1,0.9660171
1,0.7953661
0,0.72574025
0,0.056481928
0,0.46871415
1,0.98265785
1,0.68238467
0,0.17274891
1,0.7315369
1,0.81657195
0,0.030935308
0,0.06846228
1,0.15514642
0,0.13971001
0,0.88879323
0,0.14347914
0,0.51842576
1,0.9988856
1,0.7512332
1,0.8038542
0,0.14315343
0,0.72574025
0,0.065559365
1,0.9808435
1,0.86367875
1,0.11391468
1,0.99444264
0,0.54748017
1,0.6692703
1,0.72148126
1,0.7266108
0,0.28669143
0,0.4655319
1,0.59230715
1,0.5855553
0,0.35045287
0,0.5891511
1,0.97061193
0,0.52962047
1,0.5391265
1,0.7973235
0,0.12083051
1,0.62001354
1,0.7323951
0,0.72148126
0,0.1430808
0,0.067519546
0,0.720198
0,0.31208438
1,0.5849164
0,0.022233631
0,0.02742754
1,0.2544609
1,0.9750695
1,0.65166456
1,0.99481153
1,0.6914662
0,0.5094588
1,0.97300977
1,0.32392243
0,0.018287374
1,0.9327843
1,0.98218
0,0.06876866
0,0.3437946
1,0.98118526
0,0.13521731
0,0.06786648
0,0.08510489
1,0.72259784
1,0.984421
0,0.028272575
1,0.8477193
0,0.48067725
1,0.5937263
0,0.057093717
1,0.9923516
1,0.58805424
0,0.041563883
0,0.60420287
1,0.58998454
0,0.5708551
1,0.7315369
0,0.17157419
1,0.72574025
0,0.58233434
0,0.098491736
0,0.024692303
1,0.9707035
1,0.96874374
1,0.51023364
0,0.7245343
1,0.9810434
1,0.9837715
0,0.11850984
0,0.5830709
0,0.10363401
1,0.7245343
1,0.58233434
1,0.42867956
0,0.19877823
0,0.025723882
0,0.027263196
1,0.5359451
0,0.43291482
1,0.40639606
0,0.06268572
1,0.9825837
1,0.49256524
0,0.18846682
1,0.72259784
0,0.22146371
0,0.7266108
1,0.58233434
0,0.44165528
0,0.096337125
1,0.9808435
0,0.09653361
1,0.8821979
1,0.23093595
0,0.13728122
0,0.5607263
1,0.59881675
0,0.7323951
1,0.58805424
1,0.99306786
1,0.993182
1,0.97364694
1,0.27711993
1,0.9918858
0,0.18204185
1,0.8676557
0,0.59230715
1,0.9577586
1,0.114659384
1,0.9843352
0,0.16587551
0,0.09184383
0,0.07716298
0,0.06415021
0,0.019833244
0,0.13869824
1,0.5924225
