y_true,y_proba
0,0.53600013
1,0.40143615
0,0.023740405
0,0.021674348
1,0.35816666
1,0.15754059
1,0.73580414
1,0.7641467
1,0.3688127
1,0.9755169
1,0.9774896
1,0.9848636
1,0.39415103
0,0.433747
1,0.6292429
0,0.69231254
0,0.13664517
0,0.10139565
1,0.98346615
1,0.4219355
0,0.09208187
0,0.5154187
0,0.54092914
0,0.5037302
1,0.44851652
0,0.51307225
0,0.53235835
0,0.06884847
1,0.99196595
0,0.14808261
0,0.31193432
0,0.21560533
0,0.36536252
1,0.04612402
1,0.9342475
1,0.1948731
1,0.9696509
0,0.089543805
0,0.1949327
0,0.010791534
0,0.5909813
1,0.58167017
0,0.012425275
0,0.63339436
1,0.63553274
1,0.6131578
0,0.09723161
1,0.984491
0,0.13753927
0,0.19389236
0,0.008560332
1,0.89205873
1,0.8515798
1,0.9711032
1,0.8306929
0,0.7205796
0,0.059710555
0,0.48131084
1,0.98186076
1,0.6821418
0,0.203401
1,0.7444476
1,0.8581716
0,0.03455446
0,0.075428985
1,0.16296098
0,0.14783697
0,0.9096136
0,0.14146814
0,0.5761601
1,0.99879503
1,0.73370016
1,0.82273656
0,0.117192484
0,0.7205796
0,0.08290233
1,0.98745334
1,0.92040044
1,0.11887455
1,0.99366343
0,0.5693447
1,0.7046529
1,0.72098476
1,0.75826347
0,0.30440378
0,0.414431
1,0.63793004
1,0.6131578
0,0.37076777
0,0.5713813
1,0.97602147
0,0.5339521
1,0.61274225
1,0.801281
0,0.122418225
1,0.77030283
1,0.7534668
0,0.75310785
0,0.15158196
0,0.0747726
0,0.74090433
0,0.31759846
1,0.63166726
0,0.022716686
0,0.028494328
1,0.25912374
1,0.98372555
1,0.6741699
1,0.9927761
1,0.64006144
0,0.5529309
1,0.9741006
1,0.32740545
0,0.023274383
1,0.93707883
1,0.98079264
0,0.07219461
0,0.29184824
1,0.9819679
0,0.13001339
0,0.06099686
0,0.07106613
1,0.71608144
1,0.98569906
0,0.026507994
1,0.8230583
0,0.47424832
1,0.6411532
0,0.043916505
1,0.9905858
1,0.65678823
0,0.034989893
0,0.4404942
1,0.6262142
0,0.42571497
1,0.72972274
0,0.18597247
1,0.7205796
0,0.56994975
0,0.115397975
0,0.022668611
1,0.9729091
1,0.9751652
1,0.55091506
0,0.77195704
1,0.9812428
1,0.9819199
0,0.1180027
0,0.5909813
0,0.096920595
1,0.72010255
1,0.56994975
1,0.43070078
0,0.17094064
0,0.02759029
0,0.020039923
1,0.5080166
0,0.49203593
1,0.47037596
0,0.06499293
1,0.9799105
1,0.5274515
0,0.22857317
1,0.71608144
0,0.20460069
0,0.7236201
1,0.6258458
0,0.5489013
0,0.100077614
1,0.98745334
0,0.1239023
1,0.9394205
1,0.20976472
0,0.13787314
0,0.59027904
1,0.5984265
0,0.73252934
1,0.58062935
1,0.99384433
1,0.99344015
1,0.97782147
1,0.23887818
1,0.99133575
0,0.16667493
1,0.8877183
0,0.588009
1,0.96027565
1,0.10075853
1,0.9863912
0,0.14551672
0,0.096005164
0,0.125468
0,0.07121103
0,0.015634384
0,0.16169131
1,0.58167017
1,0.42955437
1,0.40124002
0,0.43237647
0,0.21835425
0,0.043061703
0,0.42604256
1,0.42955437
0,0.15277015
0,0.07110861
0,0.10985084
1,0.4297886
0,0.084922984
0,0.05795742
0,0.43821806
0,0.310869
1,0.9869708
1,0.7191078
0,0.65948266
0,0.03949462
1,0.56994975
0,0.13160184
0,0.04240955
0,0.719471
0,0.03182824
0,0.39704412
1,0.96820277
0,0.18354228
1,0.97929776
0,0.009053655
0,0.2616884
0,0.7205796
1,0.8741835
1,0.9870596
1,0.99497616
0,0.022381503
0,0.088479996
0,0.07515427
0,0.73252934
1,0.99150455
0,0.26123318
0,0.36985132
1,0.36521283
1,0.94909513
0,0.048640843
