y_true,y_proba
0,0.69935346
1,0.34799773
0,0.025445074
0,0.016234249
1,0.3798342
1,0.1582753
1,0.7328543
1,0.7309862
1,0.31951413
1,0.9700512
1,0.9705859
1,0.9901371
1,0.265091
0,0.4256875
1,0.62411803
0,0.7078692
0,0.12050096
0,0.09812479
1,0.9849338
1,0.43550897
0,0.11560251
0,0.6631293
0,0.666759
0,0.67601556
1,0.41432035
0,0.66860914
0,0.42483574
0,0.06774042
1,0.9935294
0,0.149858
0,0.23919766
0,0.2138407
0,0.3533292
1,0.052830912
1,0.88462025
1,0.21038178
1,0.97115254
0,0.056889124
0,0.20199566
0,0.011416288
0,0.5860697
1,0.5922819
0,0.017105557
0,0.5922819
1,0.5958638
1,0.5835184
0,0.10931008
1,0.98300445
0,0.13724421
0,0.16267075
0,0.0074440804
1,0.89721006
1,0.73996025
1,0.9662793
1,0.81777775
0,0.7241612
0,0.04911589
0,0.49087512
1,0.98277825
1,0.67601556
0,0.18304034
1,0.7309862
1,0.8253899
0,0.030289
0,0.06771441
1,0.1423772
0,0.12306505
0,0.85986984
0,0.15552922
0,0.52344924
1,0.99876994
1,0.72966444
1,0.80620736
0,0.12677011
0,0.7241612
0,0.05962409
1,0.98300445
1,0.8653288
1,0.10920872
1,0.99454194
0,0.5970409
1,0.67899495
1,0.7229961
1,0.7276679
0,0.27312407
0,0.465772
1,0.5926785
1,0.5835184
0,0.37197495
0,0.5577242
1,0.97555214
0,0.5253709
1,0.53890425
1,0.8096276
0,0.12166335
1,0.63294536
1,0.7298354
0,0.7229961
0,0.12599023
0,0.07308144
0,0.7145799
0,0.32798427
1,0.58288926
0,0.019715728
0,0.026159499
1,0.28175434
1,0.977494
1,0.6529984
1,0.9943545
1,0.67975765
0,0.52244574
1,0.97409284
1,0.30593994
0,0.019810643
1,0.93914926
1,0.9832529
0,0.07105888
0,0.28495502
1,0.9834894
0,0.12665477
0,0.054731626
0,0.07341709
1,0.7183844
1,0.98374605
0,0.051966507
1,0.8270553
0,0.4433997
1,0.59186083
0,0.04899677
1,0.991848
1,0.5881267
0,0.037410893
0,0.5987917
1,0.5912318
0,0.56231755
1,0.7309862
0,0.13455479
1,0.7241612
0,0.57993656
0,0.13293388
0,0.02197577
1,0.9712135
1,0.9710614
1,0.4743827
0,0.71772724
1,0.9807093
1,0.9823689
0,0.10788385
0,0.5860697
0,0.08613243
1,0.71772724
1,0.57993656
1,0.408721
0,0.14288622
0,0.032681946
0,0.030109076
1,0.5342303
0,0.4314427
1,0.41814035
0,0.066737115
1,0.98373646
1,0.5577451
0,0.18397278
1,0.7183844
0,0.17825416
