y_true,y_proba
0,0.49865365
1,0.28403592
0,0.027185986
0,0.030665267
1,0.18269345
1,0.17084362
1,0.7846228
1,0.6317497
1,0.32619166
1,0.97024304
1,0.9730988
1,0.9859424
1,0.26319972
0,0.1691752
1,0.6754163
0,0.66612273
0,0.06808752
0,0.07556906
1,0.98081666
1,0.2842095
0,0.1196381
0,0.42230368
0,0.4682288
0,0.39798445
1,0.2642802
0,0.45924228
0,0.3957984
0,0.09074959
1,0.98733354
0,0.24731764
0,0.36166662
0,0.13819256
0,0.3632398
1,0.067478746
1,0.9320822
1,0.31524315
1,0.94250834
0,0.18815999
0,0.116648786
0,0.026671607
0,0.6538593
1,0.62375075
0,0.021412998
0,0.73536944
1,0.6456409
1,0.6725239
0,0.05014046
1,0.989045
0,0.10959242
0,0.16496255
0,0.010011311
1,0.89593893
1,0.81322014
1,0.9748942
1,0.9029669
0,0.6504335
0,0.13928188
0,0.34338745
1,0.9886585
1,0.77169955
0,0.08937363
1,0.61306566
1,0.80184144
0,0.04840276
0,0.067816526
1,0.06870109
0,0.15539269
0,0.92584074
0,0.09043502
0,0.60152775
1,0.99536926
1,0.5260302
1,0.7188523
0,0.15373404
0,0.6504335
0,0.10802513
1,0.98981607
1,0.9068363
1,0.05930856
1,0.99093795
0,0.43519604
1,0.72238463
1,0.6007333
1,0.6826032
0,0.47933227
0,0.512992
1,0.7655269
1,0.6780077
0,0.29240665
0,0.6839977
1,0.959074
0,0.6837457
1,0.73296666
1,0.79296374
0,0.07837839
1,0.6576928
1,0.653058
0,0.7270139
0,0.10056926
0,0.046142705
0,0.66695744
0,0.27563626
1,0.3916524
0,0.03312122
0,0.03470395
1,0.27713296
1,0.98202294
1,0.7176018
1,0.9945635
1,0.6815204
0,0.33023527
1,0.9694318
1,0.33084106
0,0.06846588
1,0.91700363
1,0.978515
0,0.021095809
0,0.33561388
1,0.9812077
0,0.12450049
0,0.08432099
0,0.07621635
1,0.4817985
1,0.9860724
0,0.024444187
1,0.7810535
0,0.37698895
1,0.6997209
0,0.03362646
1,0.9877772
1,0.6472322
0,0.04550098
0,0.44394466
1,0.5163206
0,0.24567865
1,0.53720456
0,0.051339716
1,0.54208577
0,0.57417893
0,0.059484832
0,0.019834323
1,0.98206896
1,0.97992814
1,0.58877856
0,0.64878505
1,0.9833292
1,0.9831609
0,0.058892287
0,0.6224038
0,0.104522854
1,0.53341794
1,0.5537326
1,0.30540296
0,0.10217026
0,0.036673475
0,0.028045462
1,0.4530744
0,0.48550966
1,0.412774
0,0.016133053
1,0.9680747
1,0.2594555
0,0.0619496
1,0.5281409
0,0.22814135
0,0.5957358
1,0.6296554
0,0.5460234
0,0.14218941
1,0.9872444
0,0.19793588
1,0.9305715
1,0.20124905
0,0.09495446
0,0.46339244
1,0.5152403
0,0.600068
1,0.52249986
1,0.9950723
1,0.9933084
1,0.9812205
1,0.1530707
1,0.9868869
0,0.06206146
1,0.84563076
0,0.62861764
1,0.96731526
1,0.058500744
1,0.98721087
0,0.162789
0,0.10569926
0,0.2365517
0,0.06921098
0,0.019326238
0,0.06866997
1,0.51069725
1,0.401676
1,0.33258677
0,0.5845101
0,0.27165288
0,0.027790405
0,0.43252546
1,0.401676
0,0.08223391
0,0.042130005
0,0.07580698
1,0.3433028
0,0.0569683
0,0.078544244
0,0.49042138
0,0.20480017
1,0.9875963
1,0.76940733
0,0.49832988
0,0.078896925
1,0.52856266
0,0.10204442
0,0.058880318
0,0.58859676
0,0.085247196
0,0.5008194
1,0.9655952
0,0.12895232
1,0.9780698
0,0.008660301
0,0.30112416
0,0.53361773
1,0.897373
1,0.9876979
1,0.99028033
0,0.036391094
0,0.0976993
0,0.08686369
0,0.63011265
1,0.9861078
0,0.42306238
0,0.41886348
1,0.28716782
1,0.9465991
0,0.0287065
1,0.9887073
0,0.059640087
0,0.15495697
0,0.08301832
1,0.58539045
1,0.97171515
0,0.24884577
1,0.9097541
0,0.06195244
1,0.9670547
1,0.942158
0,0.17478353
0,0.03487023
1,0.9200541
1,0.6607405
1,0.7002351
1,0.53323567
1,0.7182879
1,0.7182879
0,0.65610015
1,0.836757
0,0.060173854
0,0.31590515
1,0.99093795
1,0.7045421
1,0.99434376
1,0.9942139
1,0.9659163
1,0.8452481
1,0.99113256
1,0.51397145
1,0.90954787
0,0.8611142
0,0.04927742
1,0.5493447
0,0.004719444
0,0.028070945
0,0.2788351
1,0.8893569
0,0.17734206
0,0.008834982
1,0.6071588
1,0.69823956
1,0.18373996
1,0.5931306
0,0.046782177
1,0.5953027
1,0.99326503
1,0.994642
0,0.318266
0,0.41878477
0,0.051517572
0,0.59562624
0,0.69444597
0,0.6576675
1,0.28169546
1,0.9438378
1,0.9906737
0,0.7653493
0,0.079210654
1,0.9834805
0,0.029883325
0,0.048993994
1,0.9953625
1,0.056499694
1,0.9662075
1,0.540339
1,0.99263155
0,0.69236404
0,0.11715743
0,0.7601261
1,0.5503196
0,0.42309514
1,0.98920256
1,0.57197654
1,0.56902367
0,0.58037585
1,0.81007504
1,0.9701338
0,0.29737407
1,0.68429494
1,0.7289165
0,0.32233304
0,0.13878421
1,0.12926014
0,0.04561526
0,0.18429242
1,0.9869572
1,0.11670009
0,0.10907744
1,0.9811622
0,0.03277168
0,0.59292984
0,0.123003624
1,0.5282044
0,0.08320246
0,0.008024126
1,0.97317183
0,0.05317201
1,0.96919227
1,0.96919227
0,0.25647047
1,0.97276527
1,0.27151996
1,0.81777215
1,0.9812205
1,0.97832274
0,0.1890948
0,0.015523719
0,0.79169875
1,0.47078484
1,0.67289436
0,0.15031825
0,0.6474192
0,0.6509653
0,0.11756989
1,0.8113039
0,0.07635736
0,0.019528914
0,0.017146
1,0.5864255
1,0.9879006
0,0.01735952
0,0.11554289
0,0.101109035
1,0.96939003
1,0.3395729
0,0.1335063
0,0.019815108
0,0.09177689
0,0.7925269
0,0.03311254
0,0.84520423
0,0.10499295
0,0.07770044
1,0.81855553
0,0.05577894
0,0.61673385
1,0.9838844
0,0.005163972
1,0.97773874
1,0.9372233
0,0.07806986
1,0.9868095
1,0.98582286
1,0.42710376
1,0.18268052
1,0.9827749
1,0.9501155
1,0.63808715
1,0.97005504
0,0.034614075
1,0.9773399
0,0.0014237928
1,0.98840374
1,0.6673799
1,0.51933366
0,0.13237804
0,0.05689909
0,0.7071371
1,0.991578
0,0.29601032
0,0.090262294
0,0.584642
0,0.10800172
0,0.09978068
0,0.03853103
0,0.037857883
1,0.9604937
1,0.7050443
0,0.05152049
1,0.6498927
1,0.6197433
1,0.71656054
1,0.9957332
1,0.8681018
1,0.99328667
1,0.91581637
1,0.99412125
1,0.9945937
0,0.1963211
1,0.45390385
0,0.74865603
0,0.65430504
1,0.9742105
0,0.1256635
1,0.5993413
1,0.81681097
1,0.09087656
1,0.64592785
0,0.67520446
0,0.04651495
0,0.1479758
0,0.048439454
1,0.5636269
0,0.5612938
0,0.8611142
1,0.99178934
1,0.98960894
0,0.0032030633
1,0.99591947
0,0.18304639
1,0.6327702
0,0.023032919
0,0.356119
1,0.98443747
1,0.9805549
0,0.08015004
0,0.060756233
1,0.6428556
0,0.06615303
0,0.1620097
0,0.035714637
0,0.028802143
0,0.65947556
1,0.6067372
1,0.86090034
1,0.99377644
1,0.9888208
0,0.3292016
1,0.37450245
0,0.3624409
0,0.33474475
1,0.94876456
0,0.15778708
0,0.036833037
1,0.98216194
1,0.98317325
1,0.9783238
0,0.72827214
1,0.98026866
1,0.98216194
1,0.9821885
1,0.28080186
1,0.9859638
1,0.991711
1,0.9827824
1,0.4832049
1,0.9876078
0,0.17530653
0,0.04693012
1,0.9852938
1,0.563197
0,0.19166619
1,0.18977086
0,0.21566546
1,0.47248816
1,0.81777215
0,0.040492225
1,0.99002445
0,0.0050193043
0,0.5471695
0,0.67975754
1,0.61111104
0,0.104892045
0,0.0040163486
0,0.119398825
0,0.06788864
1,0.40209025
1,0.9546967
1,0.9722396
1,0.9675551
1,0.96226394
0,0.034553975
1,0.9894952
0,0.063379504
0,0.03775158
0,0.12624484
0,0.24780984
0,0.40595818
1,0.4084781
1,0.056796513
1,0.9897939
1,0.05239997
0,0.2847979
1,0.98522514
1,0.9803121
1,0.9232819
1,0.97017616
0,0.0924363
1,0.7875242
0,0.37554222
0,0.6659824
1,0.5654138
1,0.056784157
0,0.11941498
0,0.28022304
1,0.97736025
1,0.9736256
0,0.004716334
0,0.21322723
1,0.69939435
1,0.5820999
0,0.10402283
1,0.9789474
1,0.43578348
1,0.93037367
1,0.8864414
0,0.93615586
1,0.8855043
1,0.91963977
1,0.90103436
0,0.021531109
1,0.87694776
0,0.043879636
0,0.3690856
1,0.62334013
0,0.5307091
0,0.14756495
1,0.34526533
0,0.36378196
1,0.54170585
0,0.26359835
1,0.97836393
1,0.98794323
1,0.9796482
1,0.98794323
1,0.9863754
1,0.98323315
0,0.0658736
1,0.9555688
0,0.033547714
0,0.6071299
0,0.2957015
0,0.04824147
0,0.5820999
0,0.01740053
0,0.4311555
0,0.06522011
1,0.5672665
1,0.6128457
0,0.62288773
0,0.5847552
1,0.93095136
1,0.93095136
0,0.26272976
1,0.9884891
1,0.9777209
1,0.9869464
0,0.5712016
1,0.9850043
0,0.09310486
0,0.015450912
0,0.7173423
0,0.15796837
1,0.17936839
0,0.22784008
0,0.26581544
1,0.5847552
1,0.96021026
1,0.2739487
0,0.675448
1,0.56287473
1,0.63877606
1,0.5552709
0,0.19222847
1,0.99011385
1,0.9922959
1,0.5537553
1,0.1282414
0,0.090449944
1,0.9737172
1,0.97580326
0,0.1599987
0,0.25225645
1,0.90137404
0,0.073002
0,0.05691882
0,0.13698207
0,0.2922762
1,0.96447134
1,0.64743507
0,0.03133509
1,0.87044144
1,0.75873095
0,0.58242273
1,0.9825754
1,0.98512495
1,0.21251251
1,0.7495834
0,0.031200258
1,0.98092127
1,0.98794323
1,0.98046666
0,0.6656831
1,0.55524975
1,0.78875184
1,0.0691215
0,0.034664955
1,0.5649543
0,0.31586492
0,0.26059866
1,0.4633405
0,0.5624655
0,0.4003506
1,0.22402905
0,0.003688855
1,0.99548954
0,0.16921376
0,0.1922381
0,0.06553193
1,0.38237873
0,0.015590869
0,0.51036745
0,0.45013264
0,0.43289128
0,0.049972117
0,0.4676891
0,0.52213866
0,0.54899675
1,0.97959274
0,0.2544375
1,0.92958945
1,0.895639
1,0.9885283
0,0.2201507
1,0.98693836
0,0.040895484
0,0.017606698
0,0.09008016
1,0.9917625
1,0.98130333
0,0.6164229
0,0.68024063
1,0.8439992
1,0.8591929
0,0.0851949
1,0.171838
1,0.465571
1,0.9854064
0,0.058962293
1,0.96896094
0,0.3416352
1,0.38478646
1,0.370442
1,0.5938868
1,0.38478646
1,0.88042164
1,0.973343
1,0.86734325
0,0.06545968
0,0.066393405
1,0.98437077
0,0.053234693
1,0.43616447
0,0.33103526
1,0.33763507
0,0.5253034
0,0.43616447
1,0.441164
1,0.44931376
1,0.81007504
0,0.10336621
0,0.19806714
0,0.052811503
0,0.44305408
1,0.07379346
1,0.2967906
1,0.5297903
0,0.6767263
0,0.08120789
0,0.03770697
0,0.34534693
0,0.9142623
1,0.9803336
0,0.01387294
1,0.96712965
0,0.10941943
1,0.3725862
0,0.41318583
0,0.063711934
1,0.96715176
0,0.016037218
1,0.91131747
1,0.96525586
1,0.99352455
0,0.027282873
1,0.991626
0,0.038334753
1,0.9381178
0,0.4597464
0,0.3725862
1,0.089687735
0,0.18531181
0,0.08566061
0,0.09821115
1,0.979533
1,0.991795
0,0.46176317
0,0.29695946
0,0.48724857
0,0.49880102
1,0.36978185
1,0.36627424
0,0.48509952
0,0.0072278692
1,0.84076726
1,0.875377
1,0.74866974
0,0.19476451
1,0.77691114
0,0.7451993
0,0.087425776
0,0.06650673
1,0.9770766
1,0.9855753
0,0.062789924
1,0.48509952
0,0.44305408
0,0.11937879
0,0.11737488
0,0.057512194
1,0.9449216
1,0.40920982
0,0.48509952
0,0.038859
1,0.9853221
1,0.9853221
0,0.18502225
1,0.9665136
0,0.15114471
1,0.9754121
0,0.16918212
1,0.9777638
1,0.7220821
0,0.18911728
1,0.28730923
0,0.3827431
1,0.9434928
0,0.17129081
0,0.07205719
1,0.9430265
0,0.046281293
1,0.98682725
1,0.92589444
1,0.9792651
0,0.38877547
0,0.027164958
0,0.5662905
1,0.8128438
1,0.44502467
1,0.45402178
0,0.12905435
1,0.3534618
1,0.502318
1,0.7789077
0,0.16122401
1,0.43726167
1,0.5248582
0,0.15007947
1,0.22759774
1,0.98513895
1,0.18577977
1,0.81007504
0,0.17962535
0,0.13930754
0,0.32566836
0,0.02999093
0,0.2076229
0,0.21108973
0,0.5154871
1,0.98577684
1,0.9854071
1,0.8695417
1,0.99296415
1,0.7949209
0,0.26969144
1,0.93702716
1,0.45928827
0,0.08680685
0,0.57103497
0,0.4812416
0,0.6530171
1,0.9925196
1,0.9925196
0,0.4361717
1,0.47015315
0,0.43582094
0,0.30236205
1,0.95780766
0,0.011626252
0,0.5098371
0,0.23253961
0,0.6916975
1,0.9566469
0,0.20835195
0,0.08801949
0,0.031792488
0,0.054733872
0,0.555365
1,0.561897
0,0.742706
1,0.9905895
0,0.3156614
1,0.49794042
0,0.45108047
1,0.45976505
0,0.7120578
1,0.9592652
1,0.16951159
0,0.5377134
0,0.2818422
0,0.19337381
1,0.47739047
0,0.039411597
0,0.39288792
1,0.45078376
0,0.082691446
1,0.12801135
1,0.9798244
0,0.0104932245
0,0.18923429
0,0.08185992
0,0.14842851
0,0.49334845
1,0.9763401
0,0.15637273
1,0.8185999
1,0.9952003
0,0.5846787
0,0.35886624
1,0.98795134
1,0.98468417
1,0.98523116
0,0.060494963
0,0.18772888
1,0.51489156
0,0.046986658
1,0.61187136
1,0.0772612
1,0.7855551
1,0.6966788
0,0.030329717
0,0.09085957
0,0.1869927
