y_true,y_proba
0,0.5567258
1,0.39881188
0,0.023970691
0,0.019315984
1,0.33495337
1,0.14233881
1,0.733365
1,0.7665451
1,0.34434456
1,0.97607636
1,0.9790533
1,0.9851236
1,0.35767165
0,0.4503531
1,0.62389547
0,0.69115984
0,0.13503776
0,0.10563733
1,0.9840698
1,0.42704016
0,0.08481589
0,0.50121087
0,0.5365816
0,0.47945976
1,0.4557865
0,0.51093763
0,0.5185557
0,0.07353922
1,0.9915024
0,0.15564992
0,0.32446972
0,0.21206956
0,0.3893536
1,0.05135529
1,0.937697
1,0.22481135
1,0.971648
0,0.1007064
0,0.2161737
0,0.010303607
0,0.588338
1,0.5844129
0,0.01298507
0,0.62910265
1,0.63482046
1,0.61940926
0,0.09256626
1,0.98462796
0,0.12792605
0,0.19278887
0,0.007916754
1,0.88162035
1,0.85471606
1,0.97033125
1,0.87275755
0,0.7231152
0,0.08098147
0,0.5004094
1,0.98247683
1,0.67974687
0,0.20440635
1,0.74389607
1,0.8722448
0,0.034522746
0,0.07558589
1,0.16572195
0,0.16811804
0,0.92596686
0,0.12510148
0,0.56928617
1,0.9987503
1,0.71954596
1,0.7974065
0,0.11256526
0,0.7231152
0,0.0893984
1,0.9879764
1,0.92328984
1,0.12606491
1,0.99363106
0,0.60292697
1,0.7109911
1,0.7216209
1,0.7564028
0,0.31489468
0,0.39340994
1,0.6445255
1,0.61940926
0,0.36797994
0,0.58619404
1,0.9701128
0,0.45245558
1,0.61975616
1,0.80291426
0,0.12743717
1,0.8047623
1,0.75796825
0,0.7555573
0,0.16372012
0,0.071422994
0,0.74514693
0,0.33257967
1,0.6365398
0,0.026119065
0,0.02704366
1,0.23669243
1,0.98291945
1,0.66555667
1,0.9922167
1,0.66921294
0,0.59117603
1,0.9739259
1,0.35284525
0,0.023396
1,0.9390127
1,0.9804495
0,0.07742265
0,0.2577593
1,0.98168015
0,0.11661563
0,0.07432666
0,0.07158841
1,0.71543694
1,0.98573744
0,0.025427667
1,0.8231618
0,0.5032421
1,0.64294356
0,0.054871388
1,0.9903799
1,0.65789455
0,0.03837992
0,0.44021538
1,0.64312327
0,0.42431366
1,0.7309335
0,0.19869643
