y_true,y_proba
0,0.51641625
1,0.27481622
0,0.023659864
0,0.026031656
1,0.21178792
1,0.1685394
1,0.80641323
1,0.6413143
1,0.321718
1,0.9677923
1,0.97059584
1,0.982837
1,0.28792214
0,0.1948504
1,0.6560592
0,0.64689255
0,0.08376628
0,0.09130504
1,0.98362654
1,0.3157338
0,0.11009889
0,0.46576154
0,0.49438238
0,0.4406507
1,0.25805703
0,0.44912323
0,0.40238336
0,0.087198995
1,0.98850757
0,0.1944737
0,0.31133416
0,0.14639594
0,0.35483766
1,0.07127551
1,0.9332612
1,0.37433973
1,0.9378145
0,0.18672226
0,0.1288683
0,0.026237244
0,0.65146977
1,0.62614226
0,0.021495914
0,0.745383
1,0.68182045
1,0.6801354
0,0.05789657
1,0.9899475
0,0.110474624
0,0.15429442
0,0.011216951
1,0.9055946
1,0.788172
1,0.9698849
1,0.867732
0,0.6598354
0,0.13256754
0,0.3288215
1,0.98819846
1,0.77557915
0,0.09757232
1,0.6202892
1,0.7775641
0,0.049318213
0,0.07293008
1,0.058515906
0,0.14339693
0,0.91179234
0,0.09275454
0,0.6148468
1,0.9959025
1,0.5710628
1,0.72481436
0,0.1636281
0,0.66029245
0,0.10959343
1,0.9907159
1,0.91190976
1,0.06306345
1,0.99103284
0,0.4650215
1,0.71857524
1,0.58356935
1,0.6689145
0,0.40651128
0,0.46323738
1,0.75140905
1,0.68421793
0,0.2920606
0,0.6711382
1,0.9530509
0,0.7155923
1,0.7477057
1,0.78304297
0,0.09376591
1,0.6388667
1,0.642701
0,0.7041676
0,0.087194495
0,0.04006956
0,0.6553597
0,0.27362618
1,0.3977417
0,0.033127133
0,0.03883711
1,0.24333562
1,0.9814833
1,0.71221083
1,0.9937012
1,0.70102984
0,0.332495
1,0.97102195
1,0.27198705
0,0.050440818
1,0.90657336
1,0.98053116
0,0.021051675
0,0.31109712
1,0.9802781
0,0.12963668
0,0.077929385
0,0.078081705
1,0.47089323
1,0.98766536
0,0.02730649
1,0.7584789
0,0.38103256
1,0.6999438
0,0.035268694
1,0.986203
1,0.64692163
0,0.04044866
0,0.4440452
1,0.4575599
0,0.23539196
1,0.54175854
0,0.054457854
1,0.5565393
0,0.57747656
0,0.052696954
0,0.020170776
1,0.98072094
1,0.9804761
1,0.5518022
0,0.66251695
1,0.9807816
1,0.9829891
0,0.05241893
0,0.6192643
0,0.08171124
1,0.5361101
1,0.5647938
1,0.3613592
0,0.11981636
0,0.040087897
0,0.02636432
1,0.457901
0,0.5090002
1,0.4062244
0,0.016889594
1,0.96620965
1,0.28630817
0,0.07177109
1,0.5171826
0,0.2159369
0,0.5990351
1,0.6368304
0,0.56129235
0,0.16061711
1,0.9889703
0,0.17170642
1,0.92705536
1,0.17465925
0,0.09094974
0,0.55060977
1,0.5190596
0,0.59234625
1,0.53159
1,0.9950833
1,0.9935495
1,0.98077613
1,0.18082893
1,0.9888237
