y_true,y_proba
0,0.33924735
1,0.19675085
0,0.0035966004
0,0.009191605
1,0.081878774
1,0.17315611
1,0.70152724
1,0.65001124
1,0.50267375
1,0.98260224
1,0.98451245
1,0.9954585
1,0.3155703
0,0.1444507
1,0.6780571
0,0.53499013
0,0.17322859
0,0.22137333
1,0.9804546
1,0.5475912
0,0.054623682
0,0.55541694
0,0.56661433
0,0.5887725
1,0.17721672
0,0.5737383
0,0.6538453
0,0.12685925
1,0.9968786
0,0.14105153
0,0.6071549
0,0.22002749
0,0.2271107
1,0.049945194
1,0.96465313
1,0.30416995
1,0.9794053
0,0.25282678
0,0.19152436
0,0.04950253
0,0.78775454
1,0.7496711
0,0.009324577
0,0.5209697
1,0.61127967
1,0.46596584
0,0.07862818
1,0.9864101
0,0.06355952
0,0.20944719
0,0.0018306483
1,0.96019465
1,0.8355172
1,0.96202093
1,0.82334274
0,0.5350904
0,0.34320912
0,0.36931807
1,0.96802473
1,0.78696
0,0.11927754
1,0.8066318
1,0.6926007
0,0.13939032
0,0.08550973
1,0.19301946
0,0.14362878
0,0.9210116
0,0.058184177
0,0.5438212
1,0.99687296
1,0.5269508
1,0.7692673
0,0.047592953
0,0.65392786
0,0.012305579
1,0.9917361
1,0.9290617
1,0.055898905
1,0.9936771
0,0.18426867
1,0.84154814
1,0.5913167
1,0.4099934
0,0.4888642
0,0.74857515
1,0.8919495
1,0.7939516
0,0.5430234
0,0.25531298
1,0.94981647
0,0.5497016
1,0.42341107
1,0.9087895
0,0.061310984
1,0.18744558
1,0.43895903
0,0.64667356
0,0.08617981
0,0.037510127
0,0.6732442
0,0.19970424
1,0.6590152
0,0.008640509
0,0.03917264
1,0.32989
1,0.97634524
1,0.95809877
1,0.9916055
1,0.621613
0,0.48293668
1,0.7055309
1,0.24698383
0,0.0074060312
1,0.96990025
1,0.9719035
0,0.0133903725
0,0.60147643
1,0.9853973
0,0.10986779
0,0.070244454
0,0.07869986
1,0.42875874
1,0.9661577
0,0.026258787
1,0.7340584
0,0.37878355
1,0.7978352
0,0.09555981
1,0.99448276
1,0.44877288
0,0.049370874
