PassengerId,y_proba
0001_01,0.5174853603045145
0002_01,0.22769171992937723
0003_01,0.0040990937656412525
0003_02,0.005312534359594186
0004_01,0.05780154466629028
0005_01,0.11360899855693181
0006_01,0.9106791615486145
0006_02,0.6307525436083475
0007_01,0.34933117032051086
0008_01,0.9884031812349955
0008_02,0.9669822057088217
0008_03,0.9595835407574972
0009_01,0.44085680445035297
0010_01,0.20217118660608926
0011_01,0.7154941956202189
0012_01,0.4689294099807739
0014_01,0.11521113167206447
0015_01,0.1098067785302798
0016_01,0.982987105846405
0017_01,0.5540570616722107
0017_02,0.04049731915195783
0020_01,0.5949779748916626
0020_02,0.6702861388524374
0020_03,0.7063258290290833
0020_04,0.3774493932723999
0020_05,0.6348669727643331
0020_06,0.6740709940592448
0022_01,0.11079144974549611
0024_01,0.9882306059201559
0025_01,0.12544205784797668
0026_01,0.6524809201558431
0028_01,0.17058407266934714
0030_01,0.21740154922008514
0031_01,0.06140789886315664
0031_02,0.9658441742261251
0031_03,0.19355050722757974
0034_01,0.979828933874766
0035_01,0.46059945225715637
0036_01,0.0751242736975352
0038_01,0.03608067457874616
0039_01,0.6276793877283732
0041_01,0.6667527556419373
0043_01,0.006888038944453001
0044_01,0.4919387499491374
0044_02,0.7639126976331075
0044_03,0.6498324076334635
0045_01,0.06534657875696818
0045_02,0.9893445173899332
0050_01,0.17436675230662027
0051_01,0.08793895939985912
0052_01,0.006624777258063356
0053_01,0.9088483651479086
0056_01,0.8718083699544271
0056_02,0.965461273988088
0056_03,0.7062042951583862
0058_01,0.5810079375902811
0061_01,0.3609788417816162
0062_01,0.30328979591528576
0064_01,0.9876011808713278
0064_02,0.5807149906953176
0066_01,0.11939021696647008
0067_01,0.7101538379987081
0067_02,0.7690094113349915
0067_03,0.27139605581760406
0068_01,0.09517312794923782
0069_01,0.10323481510082881
0070_01,0.09685221562782924
0071_01,0.8731702367464701
0072_01,0.043390861401955284
0073_01,0.7573482791582743
0074_01,0.9912230968475342
0076_01,0.4645123581091563
0077_01,0.8439826766649882
0078_01,0.12964945286512375
0081_01,0.7248031695683798
0082_01,0.014422813119987646
0082_02,0.987762987613678
0082_03,0.96294238169988
0084_01,0.05226286997397741
0085_01,0.9805508852005005
0086_01,0.46158648530642193
