PassengerId,y_proba
0001_01,0.5491857528686523
0002_01,0.15011774251858392
0003_01,0.00355226321456333
0003_02,0.004449475168560942
0004_01,0.09019145369529724
0005_01,0.14976070324579874
0006_01,0.8013695875803629
0006_02,0.5675950447718302
0007_01,0.4050225516160329
0008_01,0.9845264156659445
0008_02,0.961479385693868
0008_03,0.9693906903266907
0009_01,0.4601425528526306
0010_01,0.19205642739931741
0011_01,0.6236153642336527
0012_01,0.5132786333560944
0014_01,0.1294783130288124
0015_01,0.1276886984705925
0016_01,0.9812979300816854
0017_01,0.6110154191652933
0017_02,0.07627313584089279
0020_01,0.6321020325024923
0020_02,0.7296146750450134
0020_03,0.7244131366411845
0020_04,0.3922954698403676
0020_05,0.7499027252197266
0020_06,0.6982293526331583
0022_01,0.14722301810979843
0024_01,0.987984299659729
0025_01,0.13133468478918076
0026_01,0.5937636196613312
0028_01,0.14501793185869852
0030_01,0.17626317093769708
0031_01,0.11292287210623424
0031_02,0.9682243863741556
0031_03,0.19932467738787332
0034_01,0.9823541641235352
0035_01,0.3546041448911031
0036_01,0.1554880365729332
0038_01,0.03658875015874704
0039_01,0.6552196542421976
0041_01,0.6588983535766602
0043_01,0.006611397645125787
0044_01,0.551838606595993
0044_02,0.7365036805470785
0044_03,0.6528257926305135
0045_01,0.10590492933988571
0045_02,0.9833994110425314
0050_01,0.25989846885204315
0051_01,0.08522446205218633
0052_01,0.005565454717725515
0053_01,0.9278735518455505
0056_01,0.8487675587336222
0056_02,0.950685461362203
0056_03,0.7114947438240051
0058_01,0.5911489725112915
0061_01,0.24905361731847128
0062_01,0.3468216160933177
0064_01,0.9816838304201762
0064_02,0.5602637032667795
0066_01,0.1447086681922277
0067_01,0.7700398166974386
0067_02,0.6242863535881042
0067_03,0.26496846973896027
0068_01,0.09750017772118251
0069_01,0.17166291177272797
0070_01,0.13517087201277414
0071_01,0.8800435264905294
0072_01,0.07239428162574768
0073_01,0.7720653613408407
0074_01,0.9934829274813334
0076_01,0.6122565468152364
0077_01,0.8460598190625509
0078_01,0.07372388740380605
0081_01,0.6824134786923727
0082_01,0.010445168241858482
0082_02,0.9887715776761373
0082_03,0.954116702079773
0084_01,0.06522850816448529
0085_01,0.9835070371627808
0086_01,0.23738599320252737
0088_01,0.6515069405237833
0090_01,0.49550854166348773
0091_01,0.43584755063056946
0091_02,0.4241861303647359
0092_01,0.5992815693219503
0092_02,0.7620364626248678
0092_03,0.6832566062609354
0097_01,0.4056144555409749
0098_01,0.5175617039203644
0098_02,0.8794443011283875
0099_01,0.31159216662247974
0099_02,0.5556478103001913
0101_01,0.9669207731882731
0102_01,0.12473381559054057
0103_01,0.2871018747488658
0103_02,0.5706330140431722
