PassengerId,y_proba
0001_01,0.6096221605936686
0002_01,0.14914165685574213
0003_01,0.0021197570798297725
0003_02,0.003854528379937013
0004_01,0.10361018031835556
0005_01,0.18657630681991577
0006_01,0.7898867130279541
0006_02,0.5483169555664062
0007_01,0.43835758169492084
0008_01,0.9868053396542867
0008_02,0.9556993444760641
0008_03,0.9765418171882629
0009_01,0.4879245062669118
0010_01,0.17300335566202799
0011_01,0.5849302609761556
0012_01,0.5362547139326731
0014_01,0.12142771730820338
0015_01,0.12787391990423203
0016_01,0.979324479897817
0017_01,0.5991571346918741
0017_02,0.08901382610201836
0020_01,0.6031774878501892
0020_02,0.6888557076454163
0020_03,0.7074523369471232
0020_04,0.37166749437650043
0020_05,0.7727332909901937
0020_06,0.6901986598968506
0022_01,0.17061728984117508
0024_01,0.9864379366238912
0025_01,0.11549098044633865
0026_01,0.5869788825511932
0028_01,0.14749492208162943
0030_01,0.16909381747245789
0031_01,0.12217170496781667
0031_02,0.9736589988072714
0031_03,0.22826730708281198
0034_01,0.9858901302019755
0035_01,0.39632733662923175
0036_01,0.1532872666915258
0038_01,0.02484090191622575
0039_01,0.6259040832519531
0041_01,0.6465489069620768
0043_01,0.005686991925661762
0044_01,0.5599856575330099
0044_02,0.7378110686937968
0044_03,0.6249714891115824
0045_01,0.11373035858074824
0045_02,0.9829170306523641
0050_01,0.2725868225097656
0051_01,0.08043958495060603
0052_01,0.0035383718398710093
0053_01,0.9366752505302429
0056_01,0.7884173194567362
0056_02,0.9563684463500977
0056_03,0.673203706741333
0058_01,0.6072502930959066
0061_01,0.22791089614232382
0062_01,0.4081841707229614
0064_01,0.9819147785504659
0064_02,0.5882493654886881
0066_01,0.15441384414831796
0067_01,0.8017940521240234
0067_02,0.6258870363235474
0067_03,0.254675954580307
0068_01,0.09859524667263031
0069_01,0.1575159803032875
0070_01,0.19340366621812186
0071_01,0.8437083959579468
0072_01,0.07313065727551778
0073_01,0.8534837166468302
0074_01,0.9970851341883341
0076_01,0.6716287930806478
0077_01,0.9200102686882019
0078_01,0.042040771494309105
0081_01,0.684651255607605
0082_01,0.006303571164608002
0082_02,0.9919348160425822
0082_03,0.9616029858589172
0084_01,0.07127488901217778
0085_01,0.9850573539733887
0086_01,0.20050597687562308
0088_01,0.6034026344617208
0090_01,0.5299169619878134
0091_01,0.4436534245808919
0091_02,0.4081467390060425
0092_01,0.5950552821159363
0092_02,0.7452802459398905
0092_03,0.6606768369674683
0097_01,0.356690913438797
0098_01,0.5061348179976145
0098_02,0.7804829478263855
0099_01,0.26640766362349194
0099_02,0.5451178650061289
0101_01,0.960673193136851
0102_01,0.13055245081583658
0103_01,0.32413341601689655
0103_02,0.5638288259506226
0103_03,0.5454262892405192
0105_01,0.19440684219201407
0107_01,0.1379532665014267
0108_01,0.5964231888453165
0108_02,0.10963537792364757
0108_03,0.6382956703503927
0110_01,0.001416436784590284
0110_02,0.029079105084141094
0110_03,0.3292758564154307
0110_04,0.9614773392677307
0111_01,0.9567643801371256
0112_01,0.9966395298639933
0113_01,0.5500413179397583
0114_01,0.21554171542326608
0115_01,0.9554177125295004
0116_01,0.6363009214401245
0119_01,0.0018611745908856392
