PassengerId,y_proba
0001_01,0.9466215372085571
0002_01,0.1425042450428009
0003_01,0.011268746107816696
0003_02,0.056523893028497696
0004_01,0.11768180876970291
0005_01,0.20786985754966736
0006_01,0.8183138370513916
0006_02,0.6349466443061829
0007_01,0.42767074704170227
0008_01,0.9666816592216492
0008_02,0.9344421625137329
0008_03,0.9454010725021362
0009_01,0.4105710983276367
0010_01,0.1795942485332489
0011_01,0.5419591069221497
0012_01,0.6804854869842529
0014_01,0.11513382196426392
0015_01,0.17107777297496796
0016_01,0.949010968208313
0017_01,0.4968802034854889
0017_02,0.11801676452159882
0020_01,0.5348244905471802
0020_02,0.7535213828086853
0020_03,0.6861017346382141
0020_04,0.5206019282341003
0020_05,0.6612024307250977
0020_06,0.5335289835929871
0022_01,0.12772299349308014
0024_01,0.9797468185424805
0025_01,0.10883071273565292
0026_01,0.6249929666519165
0028_01,0.10781463235616684
0030_01,0.19464386999607086
0031_01,0.22021940350532532
0031_02,0.9657644629478455
0031_03,0.1476612389087677
0034_01,0.9693204760551453
0035_01,0.14759759604930878
0036_01,0.18054553866386414
0038_01,0.061783500015735626
0039_01,0.6656075716018677
0041_01,0.6199976801872253
0043_01,0.02310170605778694
0044_01,0.4683588743209839
0044_02,0.5203568935394287
0044_03,0.5288881659507751
0045_01,0.12532776594161987
0045_02,0.9573704600334167
0050_01,0.2259969711303711
0051_01,0.08268730342388153
0052_01,0.026657627895474434
0053_01,0.8551476001739502
0056_01,0.8780831694602966
0056_02,0.9062304496765137
0056_03,0.5451488494873047
0058_01,0.6505484580993652
0061_01,0.18302905559539795
0062_01,0.48320239782333374
0064_01,0.9614576101303101
0064_02,0.5163962244987488
0066_01,0.1505364626646042
0067_01,0.7720759510993958
0067_02,0.6453108191490173
0067_03,0.09584000706672668
0068_01,0.11159378290176392
0069_01,0.16315798461437225
0070_01,0.1648230105638504
0071_01,0.8037950992584229
0072_01,0.09221074730157852
0073_01,0.719372034072876
0074_01,0.98562091588974
0076_01,0.5790367722511292
0077_01,0.83461594581604
0078_01,0.03710729628801346
0081_01,0.527093768119812
0082_01,0.018136238679289818
0082_02,0.9700815081596375
0082_03,0.9656850099563599
0084_01,0.123073048889637
0085_01,0.977005124092102
0086_01,0.11087288707494736
0088_01,0.5695110559463501
0090_01,0.660369336605072
0091_01,0.6172347664833069
0091_02,0.4507104158401489
0092_01,0.63072270154953
0092_02,0.7505830526351929
0092_03,0.6902774572372437
0097_01,0.33673927187919617
0098_01,0.539584755897522
0098_02,0.7245896458625793
0099_01,0.24383769929409027
0099_02,0.507532000541687
0101_01,0.88700270652771
0102_01,0.18039263784885406
0103_01,0.704852283000946
0103_02,0.5032427906990051
0103_03,0.49833425879478455
0105_01,0.23312941193580627
0107_01,0.10847608000040054
0108_01,0.5809064507484436
0108_02,0.18428535759449005
0108_03,0.5336955785751343
0110_01,0.014162562787532806
0110_02,0.058249425143003464
0110_03,0.3325589597225189
0110_04,0.9232125878334045
0111_01,0.9182009100914001
0112_01,0.9827623963356018
0113_01,0.5724069476127625
0114_01,0.25135859847068787
0115_01,0.9485586881637573
0116_01,0.738068163394928
0119_01,0.021153731271624565
0119_02,0.9281525015830994
0120_01,0.9419492483139038
0122_01,0.10584113001823425
0123_01,0.5974090099334717
0126_01,0.94316565990448
0127_01,0.1373845338821411
0128_01,0.0783325731754303
0128_02,0.08490237593650818
0129_01,0.630263090133667
0133_01,0.9470938444137573
0133_02,0.06751250475645065
0134_01,0.5878976583480835
0136_01,0.35244497656822205
