PassengerId,y_proba
0001_01,0.7039937376976013
0002_01,0.3460063636302948
0003_01,0.026119139045476913
0003_02,0.02160784602165222
0004_01,0.258009672164917
0005_01,0.19451452791690826
0006_01,0.719025731086731
0006_02,0.730135977268219
0007_01,0.3125872015953064
0008_01,0.974926769733429
0008_02,0.9749704599380493
0008_03,0.9912378191947937
0009_01,0.3459290564060211
0010_01,0.37677454948425293
0011_01,0.7414280772209167
0012_01,0.7080005407333374
0014_01,0.11655257642269135
0015_01,0.08836109936237335
0016_01,0.9779443144798279
0017_01,0.45346543192863464
0017_02,0.09977656602859497
0020_01,0.6642905473709106
0020_02,0.6472303867340088
0020_03,0.6538097262382507
0020_04,0.43373870849609375
0020_05,0.6735929250717163
0020_06,0.44509246945381165
0022_01,0.08180488646030426
0024_01,0.9931827187538147
0025_01,0.13286539912223816
0026_01,0.26516014337539673
0028_01,0.18045462667942047
0030_01,0.4178345501422882
0031_01,0.08980978280305862
0031_02,0.9047888517379761
0031_03,0.06559787690639496
0034_01,0.9688170552253723
0035_01,0.09270712733268738
0036_01,0.1623000204563141
0038_01,0.011312809772789478
0039_01,0.5836703777313232
0041_01,0.5926696062088013
0043_01,0.012564019300043583
0044_01,0.5926696062088013
0044_02,0.5963922142982483
0044_03,0.5852320194244385
0045_01,0.130872905254364
0045_02,0.9791421890258789
0050_01,0.09879094362258911
0051_01,0.19771791994571686
0052_01,0.007404068950563669
0053_01,0.9233251810073853
0056_01,0.7892297506332397
0056_02,0.9603676795959473
0056_03,0.8193885087966919
0058_01,0.7207209467887878
0061_01,0.07958147674798965
0062_01,0.488675594329834
0064_01,0.9620139002799988
0064_02,0.6538097262382507
0066_01,0.1970764845609665
0067_01,0.730135977268219
0067_02,0.8554782271385193
0067_03,0.03142635524272919
0068_01,0.07088541984558105
0069_01,0.12627755105495453
0070_01,0.15411201119422913
0071_01,0.8845375180244446
0072_01,0.1371351033449173
0073_01,0.5145538449287415
0074_01,0.9979863166809082
0076_01,0.7615017890930176
0077_01,0.8119791150093079
0078_01,0.1415940672159195
0081_01,0.7207209467887878
0082_01,0.06404612213373184
0082_02,0.9791421890258789
0082_03,0.872861921787262
0084_01,0.1327958106994629
0085_01,0.9934197068214417
0086_01,0.6746000647544861
0088_01,0.6900506019592285
0090_01,0.7209485173225403
0091_01,0.7201292514801025
0091_02,0.32807037234306335
0092_01,0.4230177700519562
0092_02,0.5881475806236267
0092_03,0.5852320194244385
0097_01,0.41398370265960693
0098_01,0.5572383403778076
0098_02,0.9783844947814941
0099_01,0.5829218029975891
0099_02,0.5926696062088013
0101_01,0.9672122597694397
0102_01,0.12657491862773895
0103_01,0.7255120873451233
0103_02,0.7281162738800049
0103_03,0.7209485173225403
0105_01,0.17946018278598785
0107_01,0.08310746401548386
0108_01,0.7107542157173157
0108_02,0.30614301562309265
0108_03,0.5885717868804932
0110_01,0.006981327198445797
0110_02,0.018206952139735222
0110_03,0.30873966217041016
0110_04,0.9790008664131165
0111_01,0.6524460315704346
0112_01,0.9955036044120789
0113_01,0.6227156519889832
0114_01,0.5202108025550842
0115_01,0.9052515625953674
0116_01,0.5815868973731995
0119_01,0.01575685665011406
0119_02,0.943191647529602
0120_01,0.9778494834899902
0122_01,0.09787030518054962
0123_01,0.33656758069992065
0126_01,0.9585384726524353
0127_01,0.09510871022939682
0128_01,0.09158416837453842
0128_02,0.07659585028886795
0129_01,0.7144580483436584
0133_01,0.9640961289405823
0133_02,0.04903692007064819
0134_01,0.8535667061805725
0136_01,0.4293498396873474
0138_01,0.5957214832305908
0138_02,0.04977704584598541
0139_01,0.9919143915176392
0140_01,0.5839917659759521
0140_02,0.0292644165456295
0141_01,0.2620468735694885
0144_01,0.5947024822235107
0146_01,0.5737621188163757
0147_01,0.730135977268219
0148_01,0.15601347386837006
0149_01,0.7207209467887878
0151_01,0.5786014795303345
0152_01,0.09808509796857834
0160_01,0.025276044383645058
0163_01,0.9717773199081421
0163_02,0.9737608432769775
0164_01,0.18274541199207306
0164_02,0.7179512977600098
0165_01,0.9797398447990417
0167_01,0.9711790084838867
0167_02,0.10693113505840302
0169_01,0.5836703777313232
0170_01,0.13502547144889832
0171_01,0.7179512977600098
0172_01,0.5786014795303345
0173_01,0.4291604161262512
0174_01,0.10617125779390335
0177_01,0.03597830981016159
0178_01,0.03130278363823891
0179_01,0.4205704927444458
0179_02,0.444975882768631
0179_03,0.42895692586898804
0181_01,0.13040827214717865
0182_01,0.9832131862640381
0183_01,0.5344011187553406
0186_01,0.18453079462051392
0188_01,0.7144580483436584
0189_01,0.16162003576755524
0190_01,0.7201292514801025
0192_01,0.5786014795303345
0192_02,0.4513809382915497
0192_03,0.07147619128227234
0193_01,0.9791421890258789
0193_02,0.14666590094566345
0193_03,0.8869970440864563
0195_01,0.17434856295585632
0196_01,0.10400160402059555
0197_01,0.5994603633880615
0198_01,0.5994086861610413
0199_01,0.7281162738800049
0200_01,0.5839917659759521
0201_01,0.9920945763587952
0201_02,0.9923413991928101
0202_01,0.9775192737579346
0202_02,0.26078087091445923
0203_01,0.9927073121070862
0205_01,0.1712012141942978
0206_01,0.8778530955314636
0207_01,0.5881475806236267
0210_01,0.9697251319885254
0211_01,0.11809629946947098
0211_02,0.9779443144798279
0211_03,0.12810440361499786
0212_01,0.08225875347852707
0212_02,0.15370479226112366
0213_01,0.07233433425426483
0216_01,0.014293900690972805
0217_01,0.14292699098587036
0219_01,0.5926696062088013
0220_01,0.5994086861610413
0220_02,0.43691691756248474
0220_03,0.5881475806236267
0220_04,0.2820376753807068
0220_05,0.07982508093118668
0220_06,0.42895692586898804
0220_07,0.5994086861610413
0221_01,0.15982836484909058
0221_02,0.051149483770132065
0221_03,0.09155493229627609
0221_04,0.6900506019592285
0221_05,0.04500046744942665
0221_06,0.07012000679969788
0221_07,0.6643764972686768
0222_01,0.25631314516067505
0222_02,0.9640961289405823
0222_03,0.675761878490448
0223_01,0.7359205484390259
0224_01,0.04029759392142296
0225_01,0.5786014795303345
0229_01,0.15772727131843567
0231_01,0.046427980065345764
0232_01,0.7107542157173157
0233_01,0.030115138739347458
0234_01,0.4231486916542053
0237_01,0.9737608432769775
0239_01,0.26253998279571533
0240_01,0.9761177897453308
0241_01,0.005855773575603962
0242_01,0.2327907681465149
0243_01,0.7207209467887878
0244_01,0.9711790084838867
0244_02,0.9627104997634888
0245_01,0.9957014918327332
0245_02,0.021989697590470314
0246_01,0.0860896110534668
0248_01,0.07957105338573456
0250_01,0.7281162738800049
0251_01,0.9912801384925842
0252_01,0.24287769198417664
0253_01,0.41110679507255554
0254_01,0.4036237299442291
0255_01,0.9494835138320923
0257_01,0.05547505244612694
0257_02,0.9711790084838867
0258_01,0.1691475659608841
0260_01,0.11968816071748734
0261_01,0.12455272674560547
0263_01,0.5963922142982483
0265_01,0.9764149188995361
0267_01,0.28009915351867676
0269_01,0.836205005645752
0270_01,0.11582274734973907
0275_01,0.9688170552253723
0277_01,0.9107023477554321
0278_01,0.038088832050561905
0278_02,0.09012032300233841
0281_01,0.9393270015716553
0282_01,0.5688511729240417
0283_01,0.5836703777313232
0283_02,0.3485974371433258
0285_01,0.6208341717720032
0285_02,0.6208341717720032
0286_01,0.5115410089492798
0287_01,0.9714885354042053
0287_02,0.12232764065265656
0288_01,0.2710643410682678
0289_01,0.9934197068214417
0290_01,0.7433348298072815
0290_02,0.9912430047988892
0290_03,0.9925156235694885
0290_04,0.937246561050415
0291_01,0.8954854607582092
0294_01,0.9924970865249634
0297_01,0.3232700824737549
0298_01,0.9429675340652466
0301_01,0.9711790084838867
0302_01,0.04530490189790726
0303_01,0.7207209467887878
0304_01,0.002833460457623005
0305_01,0.018812157213687897
0306_01,0.3867909610271454
0307_01,0.8462229371070862
0309_01,0.20078827440738678
0310_01,0.003407832933589816
0313_01,0.3565331697463989
0313_02,0.5786014795303345
0313_03,0.10362445563077927
0313_04,0.444975882768631
0314_01,0.028552576899528503
0315_01,0.7107542157173157
0316_01,0.9959499835968018
0316_02,0.9904084205627441
0320_01,0.4336026608943939
0320_02,0.43871748447418213
0321_01,0.18392956256866455
0322_01,0.7107542157173157
0324_01,0.5836703777313232
0326_01,0.7281162738800049
0327_01,0.592239499092102
0330_01,0.9382443428039551
0330_02,0.9944151639938354
0330_03,0.6176120638847351
0331_01,0.09896869212388992
0333_01,0.9797398447990417
0334_01,0.010119142942130566
0336_01,0.06361192464828491
0337_01,0.9642355442047119
0337_02,0.022628268226981163
0337_03,0.899634063243866
0338_01,0.7207209467887878
0340_01,0.9920945763587952
0341_01,0.5836703777313232
0343_01,0.14613893628120422
0345_01,0.675761878490448
0346_01,0.5839917659759521
0347_01,0.33689773082733154
0348_01,0.9890550374984741
0348_02,0.6962677836418152
0350_01,0.5963922142982483
0352_01,0.5386493802070618
0355_01,0.96952885389328
0356_01,0.9749704599380493
0357_01,0.25446760654449463
0358_01,0.723892331123352
0358_02,0.7179512977600098
0359_01,0.3330756723880768
0360_01,0.31646811962127686
0361_01,0.24407139420509338
0365_01,0.05703327804803848
0368_01,0.13367819786071777
0368_02,0.9745166301727295
0369_01,0.37222710251808167
0370_01,0.07160108536481857
0371_01,0.9745166301727295
0372_01,0.02117873542010784
0373_01,0.5786014795303345
0375_01,0.24923798441886902
0376_01,0.6243172287940979
0377_01,0.08207904547452927
0378_01,0.009567240253090858
0378_02,0.9914098381996155
0378_03,0.028811512514948845
0378_04,0.9919102787971497
0378_05,0.9919102787971497
0378_06,0.2131502479314804
0378_07,0.9912430047988892
0379_01,0.5800763964653015
0380_01,0.9728437662124634
0381_01,0.9775192737579346
0381_02,0.9729979038238525
0382_01,0.13101057708263397
0383_01,0.005512425675988197
0383_02,0.723328173160553
0384_01,0.5885717868804932
0384_02,0.6847754120826721
0385_01,0.18233570456504822
0387_01,0.5881475806236267
0388_01,0.7281162738800049
0389_01,0.11619365215301514
0391_01,0.8997876644134521
0392_01,0.053750425577163696
0395_01,0.0188431553542614
0395_02,0.011868421919643879
0396_01,0.7144580483436584
0397_01,0.9728437662124634
0398_01,0.01762082427740097
0401_01,0.22712638974189758
0401_02,0.12382832169532776
0402_01,0.9703850150108337
0403_01,0.3875212073326111
0405_01,0.10904546827077866
0407_01,0.02053011767566204
0407_02,0.12298661470413208
0407_03,0.5994086861610413
0408_01,0.017750602215528488
0409_01,0.8309653997421265
0410_01,0.03648689389228821
0411_01,0.17684945464134216
0412_01,0.9114713668823242
0413_01,0.13599073886871338
0415_01,0.7201292514801025
0417_01,0.9775192737579346
0417_02,0.007468345575034618
0417_03,0.973136842250824
0423_01,0.9766877293586731
0425_01,0.09336913377046585
0425_02,0.9761177897453308
0425_03,0.9755414724349976
0427_01,0.30885758996009827
0428_01,0.4489566683769226
0429_01,0.9922728538513184
0429_02,0.9456945657730103
0430_01,0.6709826588630676
0431_01,0.9738606810569763
0432_01,0.06494104117155075
0433_01,0.9714885354042053
0433_02,0.0019356608390808105
0434_01,0.96952885389328
0435_01,0.723328173160553
0436_01,0.5733779072761536
0436_02,0.15024833381175995
0437_01,0.05309822037816048
0437_02,0.5639936923980713
0438_01,0.9931570887565613
0439_01,0.31477150321006775
0441_01,0.06301169842481613
0442_01,0.6807858943939209
0444_01,0.05847102776169777
0444_02,0.17547470331192017
0445_01,0.08348341286182404
0445_02,0.04747574403882027
0446_01,0.9717773199081421
0447_01,0.8930010199546814
0448_01,0.06089979037642479
0448_02,0.5963922142982483
0449_01,0.7201292514801025
0452_01,0.6472303867340088
0453_01,0.9920945763587952
