y_true,y_proba
0,0.4039898
1,0.117510825
0,0.0046883463
0,0.012211813
1,0.07194273
1,0.10157887
1,0.7179723
1,0.54282856
1,0.55371255
1,0.9866476
1,0.97065365
1,0.9842646
1,0.32391986
0,0.17672496
1,0.46565276
0,0.68987954
0,0.14350268
0,0.07577011
1,0.98271585
1,0.64660835
0,0.085919514
0,0.73323166
0,0.8514799
0,0.83298284
1,0.6067182
0,0.85096025
0,0.5935977
0,0.08651806
1,0.99380153
0,0.14065751
0,0.6733115
0,0.16416928
0,0.11525254
1,0.034412228
1,0.95771515
1,0.091349006
1,0.9881436
0,0.24587679
0,0.20509298
0,0.020033745
0,0.75692415
1,0.64811987
0,0.011933955
0,0.50239843
1,0.63439417
1,0.5815365
0,0.05322997
1,0.9828037
0,0.1025642
0,0.08244712
0,0.002236599
1,0.92045814
1,0.8803902
1,0.9557235
1,0.83185524
0,0.5840689
0,0.12519544
0,0.510545
1,0.9749717
1,0.7004694
0,0.1225191
1,0.7510894
1,0.65531206
0,0.09797066
0,0.052082147
1,0.10045533
0,0.1099518
0,0.8642992
0,0.09603828
0,0.47095627
1,0.99082655
1,0.47613946
1,0.9023287
0,0.028005483
0,0.68264014
0,0.034834187
1,0.97905743
1,0.9199945
1,0.09296752
1,0.9939948
0,0.10624273
1,0.7650443
1,0.55990744
1,0.5412021
0,0.5359028
0,0.57130164
1,0.7713952
1,0.68832624
0,0.43952376
0,0.45298398
1,0.9611299
0,0.45067358
1,0.34052533
1,0.81330687
0,0.106741436
1,0.18738359
1,0.7316585
0,0.63501865
0,0.21754503
0,0.07854657
0,0.5858155
0,0.19917873
1,0.6734583
0,0.005181625
0,0.042718958
1,0.37050322
1,0.9600937
1,0.9058241
1,0.9871011
1,0.64142495
0,0.35869074
1,0.67732567
1,0.6127729
0,0.0075334813
1,0.95693237
1,0.9727361
0,0.06266723
0,0.5864826
1,0.98256737
0,0.067774035
0,0.060233038
0,0.066310026
1,0.59831
1,0.97090346
0,0.03203037
1,0.62802786
0,0.3064595
1,0.7222763
0,0.09798469
1,0.9936685
1,0.43915358
0,0.050698824
0,0.30712628
1,0.6116933
0,0.38178614
1,0.43578854
0,0.09904377
1,0.6371205
0,0.70367
0,0.09691973
0,0.035698466
1,0.94767535
1,0.96859866
1,0.4584336
0,0.6694857
1,0.9685542
1,0.97164494
0,0.08899148
0,0.5381492
0,0.08460399
1,0.53588027
1,0.4784862
1,0.60896343
0,0.15112066
0,0.010030015
0,0.014464267
1,0.54669094
0,0.6217477
1,0.5302296
0,0.08299471
1,0.9691325
1,0.1834099
0,0.036200434
1,0.45351288
0,0.3884389
0,0.6290898
1,0.60677725
0,0.41390318
0,0.07748856
1,0.9822296
0,0.02863434
1,0.9678886
1,0.2108792
0,0.1618227
0,0.22702898
1,0.37627813
0,0.5954101
1,0.5398294
1,0.99261224
1,0.9943727
1,0.9837389
1,0.18793553
1,0.9947747
0,0.08681775
1,0.846518
0,0.59898466
1,0.9532947
1,0.05348659
1,0.98305225
0,0.03497107
0,0.08463182
0,0.06370548
0,0.16732703
0,0.041244064
0,0.062613934
1,0.5535942
1,0.3621091
1,0.38628748
0,0.64411813
0,0.42905146
0,0.11238015
0,0.73007965
1,0.66181254
0,0.17288977
0,0.20307143
0,0.05292865
1,0.51046574
0,0.030215692
0,0.0465369
0,0.6010181
0,0.096521325
1,0.9804837
1,0.662951
0,0.5670755
0,0.032329377
1,0.46644622
0,0.1225898
0,0.021957925
0,0.57736534
0,0.036689322
0,0.4316631
1,0.9550554
0,0.1487749
1,0.96753156
0,0.007007331
0,0.44632083
0,0.45747653
1,0.7887447
1,0.9784055
1,0.98399436
0,0.002668912
0,0.08368854
0,0.017120363
0,0.40606752
1,0.9678542
0,0.34150255
0,0.46882862
1,0.27322274
1,0.88484067
0,0.085507505
1,0.9759696
0,0.20573638
0,0.11857824
0,0.12270977
1,0.47047982
1,0.9794956
0,0.124521725
1,0.68319094
0,0.104754835
1,0.9887449
1,0.9172502
0,0.071707174
0,0.09959704
1,0.95461905
1,0.72517806
1,0.56729317
1,0.41218525
1,0.93000823
1,0.96571046
0,0.578058
1,0.976146
0,0.11822795
0,0.16025138
1,0.9937615
1,0.8851929
1,0.99429756
1,0.9943401
1,0.98916304
1,0.9358326
1,0.9917761
1,0.5135909
1,0.97521216
0,0.8305832
0,0.07241265
1,0.71735775
0,0.006387909
0,0.030438755
0,0.23006116
1,0.89792055
0,0.35499114
0,0.004126164
1,0.35089535
1,0.685226
1,0.107449956
1,0.7491168
0,0.04449103
1,0.6622641
1,0.98597044
1,0.9887271
0,0.27025896
0,0.26341876
0,0.1947309
0,0.7130432
0,0.67992073
0,0.5186439
1,0.49947414
1,0.9819619
1,0.9888883
0,0.69573075
0,0.08972685
1,0.9756831
0,0.013085981
0,0.13000491
1,0.98489225
1,0.044191707
1,0.9740956
1,0.63485956
1,0.99516666
0,0.5371607
0,0.07049653
0,0.63484854
1,0.840554
0,0.33180308
1,0.96071315
1,0.45661095
1,0.7004164
0,0.43451872
1,0.68703413
1,0.98799455
0,0.29620275
1,0.46722686
1,0.5547493
0,0.33296788
0,0.14576149
1,0.119352125
0,0.1622291
0,0.26490062
1,0.9770997
1,0.22259758
0,0.110398404
1,0.9732271
0,0.02147704
0,0.54007
0,0.3935885
1,0.43832445
0,0.021057777
0,0.00487632
1,0.9940275
0,0.007939548
1,0.99276125
1,0.9932058
0,0.2773169
1,0.992015
1,0.16130953
1,0.97301966
1,0.98933965
1,0.9914281
0,0.10978031
0,0.0072321165
0,0.6476919
1,0.73441166
1,0.5012693
0,0.22561388
0,0.45359716
0,0.69818527
0,0.17990972
1,0.9162156
0,0.083894856
0,0.0044305185
0,0.010676192
1,0.507892
1,0.9745446
0,0.007919102
0,0.06489245
0,0.029685758
1,0.9517689
1,0.26192346
0,0.16040812
0,0.024063248
0,0.19420813
0,0.54868543
0,0.08617218
0,0.7144336
0,0.20412159
0,0.09120433
1,0.9393296
0,0.08502076
0,0.6133554
1,0.9814155
0,0.005371098
1,0.9785346
1,0.96564996
0,0.091073304
1,0.98217875
1,0.9733184
1,0.46877298
1,0.6443786
1,0.9658113
1,0.9731268
1,0.6826136
1,0.95866597
0,0.042964518
1,0.97666776
0,0.0039213556
1,0.97985816
1,0.4982959
1,0.4772574
0,0.17259131
0,0.11210629
0,0.6794576
1,0.99202347
0,0.17558332
0,0.1317276
0,0.57997847
0,0.06753261
0,0.04235563
0,0.07878339
0,0.10381881
1,0.98814094
1,0.57895046
0,0.0778842
1,0.54963416
1,0.4915696
1,0.5296481
1,0.99205524
1,0.9838563
1,0.99380916
1,0.98837554
1,0.99317014
1,0.99343675
0,0.2203954
1,0.60098356
0,0.57686406
0,0.5589909
1,0.9903957
0,0.0843591
1,0.5119616
1,0.7759932
1,0.15761736
1,0.7936525
0,0.67631
0,0.037939016
0,0.09828194
0,0.03457446
1,0.3127898
0,0.45697063
0,0.77150005
1,0.9680554
1,0.96724784
0,0.001863572
1,0.9886988
0,0.20131673
1,0.61532396
0,0.11104813
0,0.1597002
1,0.9646306
1,0.9732806
0,0.04641654
0,0.06483181
1,0.52944547
0,0.13507698
0,0.15361646
0,0.0593488
0,0.016850695
0,0.68004227
1,0.5792603
1,0.96578157
1,0.9940269
1,0.98605144
0,0.35880315
1,0.39211437
0,0.30953398
0,0.46219856
1,0.93600607
0,0.11902749
0,0.13376048
1,0.99254453
1,0.99253535
1,0.9816508
0,0.8283732
1,0.9938327
1,0.9926329
1,0.9689691
1,0.42322853
1,0.95246255
1,0.9828587
1,0.98551035
1,0.5597164
1,0.9907849
0,0.04963182
0,0.060956337
1,0.94932514
1,0.4204969
0,0.18520837
1,0.28204656
0,0.28328675
1,0.26189485
1,0.6242757
0,0.11644352
1,0.9740009
0,0.0030448837
0,0.54012835
0,0.7225354
1,0.66347325
0,0.06675549
0,0.0015385156
0,0.17995213
0,0.054103773
1,0.60977733
1,0.9787542
1,0.9870576
1,0.9902486
1,0.9749521
0,0.0038077235
1,0.9659047
0,0.06117905
0,0.04874436
0,0.10050676
0,0.27466694
0,0.5660234
1,0.5677094
1,0.1863971
1,0.97542906
1,0.058993276
0,0.08861162
1,0.9936912
1,0.9699644
1,0.94476604
1,0.9843157
0,0.03132758
1,0.8015399
0,0.4454347
0,0.54860616
1,0.46842504
1,0.0777179
0,0.07959676
0,0.15070008
1,0.98566103
1,0.97150123
0,0.007075253
0,0.08826302
1,0.7217424
1,0.6699041
0,0.06650073
1,0.9867972
1,0.4986569
1,0.9465239
1,0.98785293
0,0.97464705
1,0.97398335
1,0.96255994
1,0.9887761
0,0.012924706
1,0.97520995
0,0.065292574
0,0.23522995
1,0.93896234
0,0.7530437
0,0.19502395
1,0.64412236
0,0.34700623
1,0.32028598
0,0.46777326
1,0.9671971
1,0.9808896
1,0.98685676
1,0.9660649
1,0.97968274
1,0.98368233
0,0.12068081
1,0.95948946
0,0.070549324
0,0.6124946
0,0.62403506
0,0.08954869
0,0.59919053
0,0.043232802
0,0.6467893
0,0.0889197
1,0.21579307
1,0.49920732
0,0.51369345
0,0.48668903
1,0.9592045
1,0.9576512
0,0.037027188
1,0.98286706
1,0.99308676
1,0.9735112
0,0.22463621
1,0.9810122
0,0.09488334
0,0.0063149
0,0.3162579
0,0.19712695
1,0.35064167
0,0.14790781
0,0.116694376
1,0.47840786
1,0.9297204
1,0.3682214
0,0.48200098
1,0.38325357
1,0.7049301
1,0.43112412
0,0.22104658
1,0.9948714
1,0.99641454
1,0.53392243
1,0.08042089
0,0.055408504
1,0.9604242
1,0.96884197
0,0.1977461
0,0.25536963
1,0.88954645
0,0.14215559
0,0.14497049
0,0.07929516
0,0.3789293
1,0.9812129
1,0.5058173
0,0.025109239
1,0.9651294
1,0.92584383
0,0.5347716
1,0.9960366
1,0.9960366
1,0.17669988
1,0.87272125
0,0.08545014
1,0.99655545
1,0.9707473
1,0.97836775
0,0.37759832
1,0.57796305
1,0.66003263
1,0.23117273
0,0.033855107
1,0.5299889
0,0.3779393
0,0.37749055
1,0.48511
0,0.6711593
0,0.035632364
1,0.16490772
0,0.0021218976
1,0.97150695
0,0.06656142
0,0.15813233
0,0.1593032
1,0.4636272
0,0.03172173
0,0.5016188
0,0.60445744
0,0.60186565
0,0.1156678
0,0.57960767
0,0.39095354
0,0.39824522
1,0.9772056
0,0.34669852
1,0.7902754
1,0.9602686
1,0.97611237
0,0.39144695
1,0.978238
0,0.061087172
0,0.021104943
0,0.043563876
1,0.99019414
1,0.9658951
0,0.5826543
0,0.6030425
1,0.647874
1,0.97463226
0,0.044259828
1,0.45739046
1,0.5946304
1,0.99084127
0,0.09296643
1,0.9790588
0,0.20544185
1,0.4529979
1,0.4261328
1,0.6584398
1,0.52375966
1,0.92814523
1,0.9764872
1,0.96955174
0,0.057931356
0,0.028481038
1,0.9565051
0,0.05480671
1,0.4654703
0,0.45750296
1,0.62355006
0,0.6393618
0,0.441191
1,0.720996
1,0.75408274
1,0.9684392
0,0.13755235
0,0.33218285
0,0.03497225
0,0.503605
1,0.13224508
1,0.19532382
1,0.55618525
0,0.62053967
0,0.14806987
0,0.09821897
0,0.29123393
0,0.9707201
1,0.9610253
0,0.016072035
1,0.9909287
0,0.3906453
1,0.55343956
0,0.44934082
0,0.121657275
1,0.9704659
0,0.025035376
1,0.9809157
1,0.98276055
1,0.9943719
0,0.0114355
1,0.9918222
0,0.25517434
1,0.94445735
0,0.55378735
0,0.36787966
1,0.2157393
0,0.10164421
0,0.30277944
0,0.005753208
1,0.9547492
1,0.99426794
0,0.5943506
0,0.4536585
0,0.4138033
0,0.45325842
1,0.73717725
1,0.39270443
0,0.37900233
0,0.0031511472
1,0.9717643
1,0.9305968
1,0.9570871
0,0.13830937
1,0.84870976
0,0.36816606
0,0.16756895
0,0.12582165
1,0.97966695
1,0.9944359
0,0.08742051
1,0.45773044
0,0.394794
0,0.12752861
0,0.02535183
0,0.008193092
1,0.8921931
1,0.4525458
0,0.58162683
0,0.05511117
1,0.97500426
1,0.9744572
0,0.09996376
1,0.9881797
0,0.11808473
1,0.96781933
0,0.25440902
1,0.97566104
1,0.837783
0,0.10453337
1,0.50389457
0,0.4581341
1,0.9138517
0,0.10608765
0,0.08917438
1,0.97333074
0,0.08462268
1,0.98309624
1,0.9711822
1,0.9740893
0,0.3941938
0,0.009185518
0,0.5538406
1,0.95464575
1,0.60207343
1,0.60544515
0,0.1307295
1,0.3077592
1,0.5975266
1,0.6877892
0,0.08823288
1,0.5432452
1,0.48317423
0,0.1683473
1,0.24945237
1,0.9428492
1,0.09355722
1,0.9737554
0,0.091575816
0,0.14182156
0,0.44471645
0,0.008856069
0,0.20685142
0,0.35642478
0,0.6447885
1,0.9609948
1,0.9759473
1,0.9444138
1,0.9944317
1,0.62082535
0,0.2774383
1,0.8219939
1,0.4597013
0,0.22532576
0,0.5349199
0,0.48993728
0,0.5885869
1,0.99379855
1,0.99412197
0,0.6697092
1,0.49089935
0,0.60007244
0,0.16824149
1,0.96453476
0,0.010070211
0,0.64433783
0,0.37402582
0,0.60777575
1,0.9892319
0,0.1740735
0,0.1583773
0,0.049641084
0,0.051338494
0,0.5012014
1,0.67682785
0,0.67234266
1,0.9789451
0,0.2763568
1,0.61121964
0,0.41785097
1,0.42194194
0,0.5916589
1,0.894915
1,0.16618356
0,0.7495322
0,0.15096645
0,0.21899757
1,0.59395635
0,0.003260729
0,0.2870999
1,0.46431807
0,0.04007889
1,0.086147554
1,0.9841695
0,0.006303887
0,0.066975966
0,0.07520781
0,0.194985
0,0.51709145
1,0.98671013
0,0.09501865
1,0.94298905
1,0.99248224
